TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT,ASPECT_SUB_CATEGORY_NAME
新加坡河的游船,5,8544,Activities,,,Tour
新加坡海豚园,5,8545,Sightseeing,,,Animals
新加坡港口的船只,5,8546,NA,,,NA
新加坡港口的要塞,5,8547,NA,,,NA
新加坡游船,5,8548,Activities,,,Tour
新加坡湾,5,8549,POI/Places,,,NA
新加坡滨海湾金沙,5,8550,POI/Places,,,NA
新加坡特别,5,8551,NA,,,NA
新加坡特有的文化,5,8552,Arts and Culture,,,Culture
新加坡环球,5,8553,POI/Places,,,NA
新加坡白天,5,8554,NA,,,NA
新加坡的中央商务区,5,8555,Transportation and Accessibility,,1,NA
新加坡的人眼里,5,8556,NA,,,NA
新加坡的公园,5,8557,Sightseeing,,,"Gardens, Parks"
新加坡的制高点,5,8558,NA,,,NA
新加坡的南京路,5,8559,NA,,,NA
新加坡的印度人聚集地,5,8560,POI/Places,,,NA
新加坡的古迹,5,8561,Arts and Culture,,,History
新加坡的名片,5,8562,NA,,,NA
新加坡的商业,5,8563,Shopping,,,NA
新加坡的多元文化,5,8564,Arts and Culture,,,Culture
新加坡的夜晚,5,8565,NA,,,NA
新加坡的意义,5,8566,NA,,,NA
新加坡的摩天观景轮,5,8567,POI/Places,,,NA
新加坡的教堂,5,8568,NA,,,NA
新加坡的景观,5,8569,POI/Places,,,NA
新加坡的最新地标,5,8570,POI/Places,,,NA
新加坡的湿热海洋性气候,5,8571,Environment and Ambiance,,,Weather
新加坡的环境,5,8572,Environment and Ambiance,,,NA
新加坡的眼睛,5,8573,NA,,,NA
新加坡的经典,5,8574,Arts and Culture,,,Culture
新加坡的缆车,5,8575,Transportation and Accessibility,,,Cable Car
新加坡的美丽景色,5,8576,Sightseeing,,,View
新加坡的酒吧街,5,8577,POI/Places,,,NA
新加坡第一个,5,8578,NA,,,NA
新加坡花园城市,5,8579,Environment and Ambiance,,,NA
新加坡著名的旅游胜地,5,8580,POI/Places,,,NA
新加坡著名的滨海区,5,8581,POI/Places,,,NA
新加坡重要,5,8582,NA,,,NA
新加坡面积,5,8583,NA,,,NA
新加坡香火,5,8584,NA,,,NA
新加坡鱼尾狮,5,8585,Sightseeing,,,NA
新币两张,5,8586,Price,,,NA
新币的价格,5,8587,Price,,,NA
新币门票,5,8588,Transportation and Accessibility,,,Tickets
新年元旦,5,8589,NA,,,NA
新手,5,8590,NA,,,NA
新款,5,8591,NA,,,NA
新达城广场,5,8592,Shopping,,,NA
新达城的鸭子船,5,8593,Activities,,,Tour
方便些,5,8594,Experience,,,NA
施纪念碑,5,8595,POI/Places,,,NA
旅游国家,5,8596,NA,,,NA
旅游指南,5,8597,NA,,,NA
旅游景区,5,8598,POI/Places,,,NA
旅游的话,5,8599,NA,,,NA
无聊,5,8600,Experience,,,NA
日式,5,8601,NA,,,NA
日晷,5,8602,NA,,,NA
日本料理,5,8603,F&B,,,NA
日本环球,5,8604,NA,,,NA
日本花馆等景观,5,8605,Sightseeing,,,View
日落后,5,8606,NA,,,NA
日落的时候,5,8607,Environment and Ambiance,,,"Greenery, Nature"
日间动物园好玩,5,8608,POI/Places,,,NA
旧称新嘉,5,8609,NA,,,NA
早上人少,5,8610,Transportation and Accessibility,,,Queue
早期的缝纫机,5,8611,NA,,,NA
时人,5,8612,NA,,,NA
时尚年轻,5,8613,Shopping,,,NA
时间不对,5,8614,NA,,,NA
时间仓促,5,8615,Transportation and Accessibility,,,NA
时间半小时,5,8616,NA,,,NA
时间富裕,5,8617,Transportation and Accessibility,,,NA
时间漫长,5,8618,Transportation and Accessibility,,,NA
明古,5,8619,NA,,,NA
明智之举,5,8620,NA,,,NA
星期六和星期日,5,8621,NA,,,NA
星期日,5,8622,NA,,,NA
星空花园,5,8623,Sightseeing,,,"Gardens, Parks"
映照出,5,8624,NA,,,NA
春节时,5,8625,NA,,,NA
是非,5,8626,NA,,,NA
显示屏,5,8627,Facilities,,,Signs
晚上吃完饭,5,8628,NA,,,NA
晚上基本,5,8629,NA,,,NA
晚上好热闹,5,8630,Experience,,,NA
晚上才会,5,8631,NA,,,NA
晚上来的,5,8632,NA,,,NA
晚上的话,5,8633,NA,,,NA
晚上都会,5,8634,NA,,,NA
晚饭过后,5,8635,NA,,,NA
普吉岛,5,8636,NA,,,NA
普通老百姓,5,8637,NA,,,NA
景区门票便宜,5,8638,Transportation and Accessibility,,,Tickets
景点很好,5,8639,POI/Places,,,NA
景点都是不错的联系,5,8640,POI/Places,,,NA
景色都是,5,8641,Sightseeing,,,View
景观不错,5,8642,Sightseeing,,,View
景观台,5,8643,Facilities,,,View
暑假人多,5,8644,Transportation and Accessibility,,,Queue
暑期人,5,8645,Transportation and Accessibility,,,Queue
更多人,5,8646,Transportation and Accessibility,,,Queue
更多的华人,5,8647,NA,,,NA
更有孟加拉白虎,5,8648,Sightseeing,,,Animals
更特别的是,5,8649,Experience,,,NA
曼谷,5,8650,NA,,,NA
最值,5,8651,Price,,,NA
最后一班,5,8652,NA,,1,NA
最后的火焰,5,8653,NA,,,NA
最好早一点,5,8654,NA,,,NA
最近的地铁站,5,8655,Transportation and Accessibility,,,MRT
月亮,5,8656,NA,,,NA
月光,5,8657,NA,,,NA
月饼,5,8658,F&B,,,Chinese
有多个,5,8659,NA,,,NA
有多棵巨大的超级树,5,8660,POI/Places,,,NA
有用的,5,8661,NA,,,NA
朋友上次,5,8662,Family/Children family/Friends,,,Friends
朋友圈肯定,5,8663,NA,,,NA
朋友最近,5,8664,Family/Children family/Friends,,,Friends
服务处,5,8665,Service,,,Information
服务生,5,8666,Service,,,Staff
木板路,5,8667,Facilities,,,Paths
木栈道,5,8668,Facilities,,,Paths
木桥,5,8669,Facilities,,,Bridge
木船,5,8670,NA,,,NA
未来佛,5,8671,NA,,,NA
本土,5,8672,NA,,,NA
本地人和外地人,5,8673,NA,,,NA
朵花,5,8674,Sightseeing,,,Flowers
机动车,5,8675,Transportation and Accessibility,,,NA
机场不远,5,8676,Transportation and Accessibility,,,Position
机场免税店,5,8677,Shopping,,,NA
机场真的,5,8678,POI/Places,,,NA
杂物,5,8679,NA,,,NA
杂货,5,8680,Shopping,,,NA
材质,5,8681,NA,,,NA
杜莎夫人,5,8682,POI/Places,,,NA
杠杠,5,8683,NA,,,NA
条唐人街,5,8684,POI/Places,,,NA
条小河,5,8685,Sightseeing,,,NA
条露天看台,5,8686,Facilities,,,View
来临,5,8687,NA,,,NA
来福士酒店,5,8688,NA,,,NA
来访,5,8689,NA,,,NA
极具历史价值,5,8690,Arts and Culture,,,History
极具,5,8691,NA,,,NA
林俊杰,5,8692,NA,,,NA
架子,5,8693,Facilities,,,NA
标志物,5,8694,Sightseeing,,,NA
栈桥,5,8695,Facilities,,,Bridge
树丛间的猿猴,5,8696,Sightseeing,,,Animals
树木品种,5,8697,Sightseeing,,,Trees
校区,5,8698,NA,,,NA
校园的环境优美整洁,5,8699,Environment and Ambiance,,,NA
样式,5,8700,NA,,,NA
样貌,5,8701,NA,,,NA
格式,5,8702,NA,,,NA
桌面,5,8703,NA,,,NA
桥体,5,8704,Facilities,,,Bridge
桥南路的詹美,5,8705,POI/Places,,,NA
桥边,5,8706,Facilities,,,Bridge
梦中,5,8707,NA,,,NA
梦幻电影,5,8708,NA,,,NA
梦幻的地方,5,8709,POI/Places,,,NA
梦幻的感觉就像,5,8710,Experience,,,NA
棉花糖,5,8711,F&B,,,NA
棒棒棒,5,8712,Experience,,,NA
棚子,5,8713,Facilities,,,NA
植物园的面积,5,8714,POI/Places,,,NA
植物就好像,5,8715,Sightseeing,,,Plants
植物真的,5,8716,Sightseeing,,,Plants
椰浆饭,5,8717,F&B,,,Malay
椰肉,5,8718,F&B,,,NA
楼面面积,5,8719,NA,,,NA
楼高,5,8720,NA,,,NA
榴莲口味,5,8721,F&B,,,NA
榴莲味,5,8722,F&B,,,NA
樟宜码头,5,8723,POI/Places,,,NA
模样,5,8724,NA,,,NA
橙色,5,8725,NA,,,NA
次上下,5,8726,NA,,,NA
次不够,5,8727,NA,,,NA
欢乐时光,5,8728,Experience,,,NA
欧洲的感觉,5,8729,Experience,,,NA
欧美中国风,5,8730,NA,,,NA
正午,5,8731,NA,,,NA
此地的游客,5,8732,NA,,,NA
此行新加坡,5,8733,NA,,,NA
步行十分钟,5,8734,Transportation and Accessibility,,,Walk
步行小道,5,8735,Facilities,,,Paths
步行距离,5,8736,Transportation and Accessibility,,,Walk
步行道上,5,8737,Facilities,,,Paths
殖民时代,5,8738,NA,,,NA
每个人都会,5,8739,NA,,,NA
每个区,5,8740,NA,,1,NA
每个展区,5,8741,Facilities,,,Exhibits
每个房间,5,8742,NA,,,NA
每个角度,5,8743,NA,,,NA
每处,5,8744,NA,,,NA
每天中午,5,8745,NA,,,NA
每天的不同时刻风景,5,8746,Sightseeing,,,View
比价,5,8747,Price,,,NA
气魄,5,8748,NA,,,NA
氣氛,5,8749,Experience,,,NA
水上滑道,5,8750,Activities,,,Ride
水幕秀,5,8751,Activities,,,Shows
水晶球,5,8752,NA,,,NA
水汽,5,8753,NA,,,NA
水清沙幼,5,8754,Environment and Ambiance,,,Beach
水滑道,5,8755,Activities,,,Ride
水生物,5,8756,Sightseeing,,,Animals
水箱,5,8757,Sightseeing,,,NA
水都,5,8758,NA,,,NA
池塘边,5,8759,Sightseeing,,,NA
沙丽包裹,5,8760,NA,,,NA
沙也有,5,8761,NA,,,NA
沙岛名胜世界,5,8762,POI/Places,,,NA
沙岛圣,5,8763,NA,,,NA
沙岛绝对,5,8764,NA,,,NA
沙岛被誉为最迷人,5,8765,POI/Places,,,NA
沙很适合,5,8766,Experience,,,NA
沙捷运站,5,8767,Transportation and Accessibility,,,MRT
沙滩干净,5,8768,Environment and Ambiance,,,Beach
沙滩排球比赛,5,8769,Activities,,,Events
沙滩时,5,8770,NA,,,NA
沙滩站,5,8771,Transportation and Accessibility,,,MRT
沙滩都是,5,8772,Environment and Ambiance,,,Beach
沙绝对,5,8773,NA,,,NA
沙袋鼠小径,5,8774,Facilities,,,Paths
沙道,5,8775,NA,,,NA
河两边,5,8776,NA,,,NA
河中,5,8777,NA,,,NA
河景,5,8778,Sightseeing,,,View
河边酒吧,5,8779,F&B,,,"Bars, Pubs"
沿途景色,5,8780,Sightseeing,,,View
沿途风光,5,8781,Sightseeing,,,View
泡澡,5,8782,NA,,,NA
洋房,5,8783,NA,,,NA
洋葱,5,8784,F&B,,,NA
派对,5,8785,Activities,,,Events
流水,5,8786,NA,,,NA
浪尖的狮头鱼身,5,8787,NA,,,NA
海上丝绸之路,5,8788,Arts and Culture,,,History
海上的风景,5,8789,Sightseeing,,,View
海上贸易,5,8790,NA,,,NA
海事历史,5,8791,Arts and Culture,,,History
海水不错,5,8792,Environment and Ambiance,,,Sea
海水也不,5,8793,NA,,,NA
海洋动物种类,5,8794,Sightseeing,,,Animals
海洋馆的门票,5,8795,Transportation and Accessibility,,,Tickets
海洋馆适合,5,8796,POI/Places,,,NA
海滨城市,5,8797,Environment and Ambiance,,,NA
海滩人,5,8798,Environment and Ambiance,,,Beach
海豚园门票,5,8799,Transportation and Accessibility,,,Tickets
海豹,5,8800,Sightseeing,,,Animals
海边的风景,5,8801,Sightseeing,,,View
海鲜的好地方,5,8802,F&B,,,NA
消费较高,5,8803,Price,,,NA
消防器材,5,8804,Facilities,,,Safety
淡马锡,5,8805,NA,,,NA
深海栖息地展区,5,8806,Sightseeing,,,NA
深深地,5,8807,NA,,1,NA
清单,5,8808,NA,,,NA
游人很少,5,8809,Transportation and Accessibility,,,Queue
游客不少,5,8810,Transportation and Accessibility,,,Queue
游客而言,5,8811,NA,,,NA
游客超级多,5,8812,Transportation and Accessibility,,,Queue
游戏机,5,8813,Activities,,,NA
湿区,5,8814,NA,,,NA
湿气,5,8815,Environment and Ambiance,,,NA
溜冰场,5,8816,Activities,,,NA
滑车好玩,5,8817,Activities,,,Ride
滑车挺好,5,8818,Activities,,,Ride
满满的收获,5,8819,Experience,,,NA
满满的绿色,5,8820,Sightseeing,,,NA
满眼的绿色,5,8821,Sightseeing,,,NA
满街的涂鸦,5,8822,Sightseeing,,,NA
滨海弯,5,8823,POI/Places,,,NA
滨海湾周边,5,8824,Transportation and Accessibility,,1,Position
滨海湾景区,5,8825,POI/Places,,,NA
滨海湾的地理位置,5,8826,Transportation and Accessibility,,,Position
滨海湾综合,5,8827,POI/Places,,,NA
滨海湾美景,5,8828,POI/Places,,,NA
滨海湾花园真的,5,8829,POI/Places,,,NA
滨海湾花园等,5,8830,POI/Places,,,NA
滨海湾蓄水池,5,8831,POI/Places,,,NA
滨海湾鱼尾狮,5,8832,POI/Places,,,NA
漂流船,5,8833,Activities,,,Ride
漂流道,5,8834,NA,,,NA
演艺中心,5,8835,Sightseeing,,,NA
激光效果,5,8836,NA,,,NA
激流,5,8837,NA,,,NA
火柴盒,5,8838,NA,,,NA
火树银花,5,8839,NA,,,NA
火车地铁,5,8840,Transportation and Accessibility,,,MRT
火车票,5,8841,Transportation and Accessibility,,,Tickets
灯光夜景,5,8842,Sightseeing,,,View
灯光树,5,8843,NA,,,NA
灯光的效果,5,8844,Sightseeing,,,Lights
灯光的时候,5,8845,NA,,,NA
灯光秀很好,5,8846,Sightseeing,,,Lights
灯光音效,5,8847,NA,,,NA
灵气,5,8848,Experience,,,NA
点意思,5,8849,NA,,,NA
点衣服,5,8850,NA,,,NA
点遗憾,5,8851,Experience,,,NA
点酒,5,8852,F&B,,,"Bars, Pubs"
点饮料,5,8853,F&B,,,NA
烈士,5,8854,Arts and Culture,,,History
烟火等,5,8855,Sightseeing,,,NA
烤肉,5,8856,F&B,,,NA
热带奇异,5,8857,Sightseeing,,,NA
热带花园,5,8858,Sightseeing,,,"Gardens, Parks"
热带雨林公园,5,8859,Sightseeing,,,"Gardens, Parks"
热带雨林气候,5,8860,Environment and Ambiance,,,Weather
热带雨林环境,5,8861,Environment and Ambiance,,,NA
热带风光,5,8862,Sightseeing,,,NA
热浪,5,8863,Environment and Ambiance,,,NA
热闹非凡的音乐会,5,8864,Activities,,,Concert
照明,5,8865,Facilities,,,Lights
照片好贵,5,8866,Sightseeing,,,Photography
照片的价格,5,8867,Sightseeing,,,Photography
照片的时候,5,8868,Sightseeing,,,Photography
照片的话,5,8869,Sightseeing,,,Photography
熟食,5,8870,F&B,,,NA
爱好者来说,5,8871,NA,,,NA
爱情故事,5,8872,NA,,,NA
父母一起,5,8873,Family/Children family/Friends,,,Family
爽,5,8874,Experience,,,NA
片占地,5,8875,NA,,,NA
牌楼,5,8876,Facilities,,,Buildings
牛排,5,8877,F&B,,,NA
牛车水的地标,5,8878,Sightseeing,,,NA
牛车水的珍珠坊,5,8879,POI/Places,,,NA
牛车水的街道,5,8880,Transportation and Accessibility,,,Streets
牛车水贵,5,8881,POI/Places,,,NA
牛车水里,5,8882,POI/Places,,,NA
牢笼,5,8883,NA,,,NA
特价,5,8884,Price,,,NA
特别好,5,8885,Experience,,,NA
特别是华人早期移民,5,8886,NA,,,NA
特别是小孩子,5,8887,Family/Children family/Friends,,,Children
特别是晚上的灯光,5,8888,NA,,,NA
特别是鹦鹉,5,8889,Sightseeing,,,Animals
特别适合亲子游的地方,5,8890,Family/Children family/Friends,,,Family
特别适合小朋友,5,8891,Family/Children family/Friends,,,Children
特色的夜间动物园,5,8892,POI/Places,,,NA
特色的小巷,5,8893,Sightseeing,,,NA
特色的现代,5,8894,NA,,,NA
特色的码头,5,8895,Sightseeing,,,NA
特色的项目,5,8896,Activities,,,NA
特色花园,5,8897,Sightseeing,,,"Gardens, Parks"
独具特色,5,8898,Arts and Culture,,,Culture
狭长小巷子,5,8899,Transportation and Accessibility,,,Streets
狮像,5,8900,Sightseeing,,,NA
狮城全景,5,8901,Sightseeing,,,View
狮头鱼尾,5,8902,Sightseeing,,,NA
狮面,5,8903,NA,,1,NA
猪肉,5,8904,F&B,,,NA
玩具真的,5,8905,NA,,,NA
玩得好开心,5,8906,Experience,,,NA
玩意儿,5,8907,NA,,,NA
环保主题,5,8908,NA,,,NA
环保理念,5,8909,NA,,,NA
环保的理念,5,8910,NA,,,NA
环保知识,5,8911,NA,,,NA
环境卫生,5,8912,Environment and Ambiance,,,NA
环境满意,5,8913,Environment and Ambiance,,,NA
环岛一周,5,8914,NA,,,NA
环球影城乐园,5,8915,POI/Places,,,NA
现代的建筑设计,5,8916,Arts and Culture,,,Art
现代科学,5,8917,NA,,,NA
现代简约,5,8918,Arts and Culture,,,NA
现代艺术品,5,8919,Arts and Culture,,,Art
现代视觉艺术,5,8920,Arts and Culture,,,Art
现在国内,5,8921,NA,,,NA
现在新加坡,5,8922,NA,,,NA
现在的玩具,5,8923,NA,,,NA
现场下单,5,8924,NA,,,NA
现场人,5,8925,NA,,,NA
现场音乐,5,8926,NA,,,NA
玲琅满,5,8927,NA,,,NA
玻璃屋子,5,8928,Facilities,,,Buildings
珍贵文物,5,8929,Arts and Culture,,,History
生命力,5,8930,NA,,,NA
用处,5,8931,NA,,,NA
田园式,5,8932,Experience,,,NA
电子订单,5,8933,Transportation and Accessibility,,,NA
电子音频视频向导,5,8934,Service,,,Tour
电影主题公园,5,8935,POI/Places,,,NA
电影特效片场,5,8936,NA,,,NA
电影特效,5,8937,NA,,,NA
电扇,5,8938,Facilities,,,NA
男人,5,8939,NA,,,NA
画作的朋友,5,8940,Arts and Culture,,,Art
画卷,5,8941,Arts and Culture,,,Art
画幅,5,8942,Arts and Culture,,,Art
画面感,5,8943,Experience,,,NA
留出,5,8944,NA,,,NA
留连忘返,5,8945,Experience,,,NA
登机口,5,8946,Facilities,,,Accessibility
白亭,5,8947,NA,,1,NA
白人,5,8948,NA,,,NA
白天好,5,8949,NA,,,NA
白天店铺,5,8950,NA,,,NA
白昼,5,8951,NA,,,NA
白种人,5,8952,NA,,,NA
百年老,5,8953,NA,,1,NA
百货商圈,5,8954,Shopping,,,NA
的人性化,5,8955,Service,,,NA
的很人性化,5,8956,Service,,,NA
的很仔细,5,8957,NA,,,NA
的很和谐,5,8958,Experience,,,NA
的很完美,5,8959,Experience,,,NA
的很愉快,5,8960,Experience,,,NA
的很早,5,8961,NA,,,NA
的很精致,5,8962,Experience,,,NA
的很逼真,5,8963,Experience,,,NA
的时候教堂,5,8964,NA,,,NA
的时候风,5,8965,NA,,,NA
盎然趋势,5,8966,Sightseeing,,,NA
盖个章,5,8967,NA,,,NA
直接出票,5,8968,Transportation and Accessibility,,,Tickets
直接刷手机,5,8969,Transportation and Accessibility,,,Accessibility
直接刷条码,5,8970,Transportation and Accessibility,,,Tickets
直接电子票,5,8971,Transportation and Accessibility,,,Tickets
直落亚,5,8972,NA,,1,NA
直达圣,5,8973,NA,,1,NA
相关知识,5,8974,NA,,,NA
看台的阶梯,5,8975,Facilities,,,Accessibility
真人秀,5,8976,NA,,,NA
真实感,5,8977,Experience,,,NA
真心好玩,5,8978,Experience,,,NA
真的好好玩,5,8979,Experience,,,NA
真的好美,5,8980,Experience,,,NA
真的让人,5,8981,NA,,,NA
真的超级美,5,8982,Experience,,,NA
真的雪,5,8983,NA,,,NA
真面目,5,8984,NA,,,NA
眼底的新加坡美景,5,8985,Sightseeing,,,View
知识的地方,5,8986,NA,,,NA
短裤短裙,5,8987,NA,,1,NA
短,5,8988,NA,,,NA
石子,5,8989,NA,,,NA
石斛兰等,5,8990,Sightseeing,,,Flowers
石狮,5,8991,NA,,,NA
矿泉水,5,8992,F&B,,,NA
碧波,5,8993,Sightseeing,,,NA
碼頭,5,8994,Sightseeing,,,NA
礼佛,5,8995,Arts and Culture,,,Culture
神器,5,8996,Arts and Culture,,,Culture
神殿,5,8997,Sightseeing,,,NA
票也要,5,8998,Price,,,NA
票价贵,5,8999,Price,,,NA
票快捷方便,5,9000,Transportation and Accessibility,,,Tickets
票特别方便,5,9001,Transportation and Accessibility,,,Tickets
票超级方便,5,9002,Transportation and Accessibility,,,Tickets
票都是,5,9003,POI/Places,,,NA
福德祠,5,9004,POI/Places,,,NA
禽类,5,9005,Sightseeing,,,Animals
种族的天主教徒,5,9006,NA,,,NA
种植园,5,9007,Sightseeing,,,Plants
种蝴蝶,5,9008,Sightseeing,,,Animals
种鸟兽,5,9009,Sightseeing,,,Animals
科学分析技巧,5,9010,NA,,,NA
科幻的感觉,5,9011,Experience,,,NA
科技展览,5,9012,Arts and Culture,,,Exhibits
科技的力量,5,9013,NA,,,NA
秒成功,5,9014,NA,,,NA
积分,5,9015,NA,,,NA
稀有品种,5,9016,Sightseeing,,,NA
程买票真的,5,9017,Transportation and Accessibility,,,Tickets
程威武,5,9018,NA,,,NA
程工作人员,5,9019,NA,,,NA
程直接,5,9020,NA,,,NA
程短信,5,9021,NA,,,NA
空中索道,5,9022,Sightseeing,,,NA
空气一流,5,9023,Environment and Ambiance,,,NA
穿着拖鞋,5,9024,NA,,,NA
穿着雨衣,5,9025,Environment and Ambiance,,,NA
窗外,5,9026,NA,,,NA
窗户的建筑物,5,9027,NA,,,NA
窗,5,9028,NA,,,NA
站在高处,5,9029,NA,,,NA
童年时代,5,9030,NA,,,NA
童年的句号等,5,9031,NA,,,NA
童年的好奇心,5,9032,NA,,,NA
童话故事,5,9033,NA,,,NA
竹脚,5,9034,POI/Places,,,NA
笑容,5,9035,NA,,,NA
第一张图片,5,9036,NA,,,NA
第一次滑车,5,9037,Activities,,,Ride
等上,5,9038,NA,,,NA
筷子,5,9039,F&B,,,NA
简单易学,5,9040,NA,,,NA
管内,5,9041,NA,,,NA
米多,5,9042,NA,,,NA
米长的大洞穴,5,9043,NA,,,NA
米长,5,9044,NA,,,NA
类动物,5,9045,NA,,,NA
粉色海豚,5,9046,Sightseeing,,,Animals
精彩,5,9047,Experience,,,NA
精美橱窗,5,9048,Shopping,,,NA
精致,5,9049,Experience,,,NA
糕点等,5,9050,F&B,,,NA
糕点,5,9051,F&B,,,NA
紫色,5,9052,NA,,,NA
红树林栈道,5,9053,Sightseeing,,,Trees
红灯笼,5,9054,NA,,1,NA
红白过山车,5,9055,Activities,,,Ride
约会的地方,5,9056,NA,,,NA
级别,5,9057,NA,,1,NA
纪念品的地方,5,9058,Shopping,,,Souvenior
纪念品的小店,5,9059,Shopping,,,Souvenior
纯属巧合,5,9060,NA,,,NA
纸币,5,9061,Price,,1,NA
纸质门票,5,9062,Transportation and Accessibility,,,Tickets
纽顿,5,9063,Transportation and Accessibility,,,MRT
线上,5,9064,NA,,,NA
练习,5,9065,NA,,,NA
组屋区,5,9066,NA,,,NA
细胞动物的五彩珊瑚,5,9067,Sightseeing,,,Animals
终身难忘,5,9068,Experience,,,NA
结果直接,5,9069,NA,,,NA
给我印象,5,9070,NA,,1,NA
维多利亚式,5,9071,NA,,,NA
维多利亚港,5,9072,NA,,,NA
综合性物件,5,9073,NA,,1,NA
绿化不错,5,9074,Environment and Ambiance,,,"Greenery, Nature"
绿化非常好,5,9075,Environment and Ambiance,,,"Greenery, Nature"
绿叶,5,9076,NA,,1,NA
缆车的话,5,9077,Sightseeing,,,Cable Car
编号,5,9078,NA,,,NA
缝隙,5,9079,NA,,,NA
缺陷,5,9080,NA,,,NA
罗索古堡,5,9081,Sightseeing,,1,NA
美丽海豚亲密,5,9082,Sightseeing,,,Animals
美味的小吃,5,9083,F&B,,,NA
美味的本地小食,5,9084,F&B,,,NA
美术馆等景点,5,9085,POI/Places,,,View
美的景点,5,9086,POI/Places,,,View
美美的自拍照,5,9087,Sightseeing,,,Photography
美食的好地方,5,9088,F&B,,,NA
美食聚集地,5,9089,F&B,,,NA
美麗,5,9090,Experience,,,NA
群体,5,9091,NA,,,NA
羽毛,5,9092,NA,,,NA
老太太,5,9093,NA,,,NA
老家,5,9094,NA,,,NA
老店,5,9095,Shopping,,,NA
老房子,5,9096,NA,,,NA
股味道,5,9097,NA,,,NA
背影,5,9098,NA,,,NA
能带,5,9099,NA,,,NA
脚软,5,9100,Experience,,,NA
自动售货机,5,9101,Facilities,,,NA
自助餐厅,5,9102,F&B,,,NA
自由贸易观念,5,9103,NA,,,NA
自行车道,5,9104,Facilities,,,Paths
舍利,5,9105,Sightseeing,,1,NA
舒服极了,5,9106,Experience,,,NA
般的,5,9107,NA,,,NA
船体,5,9108,NA,,,NA
船员,5,9109,NA,,,NA
船影朦胧,5,9110,NA,,,NA
色彩绚丽,5,9111,NA,,,NA
色彩鲜明,5,9112,NA,,,NA
艺术中心主体,5,9113,Facilities,,,Buildings
艺术名作,5,9114,Arts and Culture,,,Art
艺术形式,5,9115,Arts and Culture,,,Art
艺术村,5,9116,Sightseeing,,,NA
艺术气息浓厚,5,9117,Arts and Culture,,,Art
艺术的气息,5,9118,Arts and Culture,,,Art
艺术的魅力,5,9119,Arts and Culture,,,Art
节拍,5,9120,NA,,,NA
花丛,5,9121,Sightseeing,,,Flowers
花卷,5,9122,F&B,,,Chinese
花园景观,5,9123,Sightseeing,,,View
花園城市,5,9124,Environment and Ambiance,,,NA
花墙,5,9125,Sightseeing,,,Flowers
花心思,5,9126,NA,,,NA
花野,5,9127,NA,,,NA
苦难,5,9128,NA,,,NA
