KEYWORD,CAT_INDEX,CAT_NAME
哈芝巷附近,8,Service
唐人街牛车水,8,Service
商业区域,8,Service
商业街上,8,Service
商业街区,8,Service
商场众多,4,Experimentation
善意,8,Service
喜感十足,4,Experimentation
嗅觉,8,Service
嗯嗯,4,Experimentation
嘴里的照片,8,Service
四周环境,8,Service
四岁,4,Experimentation
四点多,4,Experimentation
回教,8,Service
团队游客,8,Service
园内服务人员态度很好,4,Experimentation
园内草木,4,Experimentation
园区不算,8,Service
园区共分,8,Service
园区小,8,Service
园方便,4,Experimentation
固定时间,8,Service
国人来说,4,Experimentation
国会,8,Service
国内不同,8,Service
国内动物园不同,8,Service
国内基本,4,Experimentation
国内大,8,Service
国内水上乐园,4,Experimentation
国内贵,8,Service
国大,4,Experimentation
国家元首都会,8,Service
国家公园,4,Experimentation
国家兰花园,8,Service
国家小,8,Service
国家灵魂的所在,8,Service
国家胡姬花园门票,4,Experimentation
国家风景,4,Experimentation
国庆节,4,Experimentation
图个新鲜,8,Service
圆形,8,Service
圈人,8,Service
圈圈,8,Service
圈,8,Service
土耳其,4,Experimentation
圣伯多,8,Service
圣安德烈,8,Service
圣诞前夕,8,Service
圣诞季,8,Service
在手,8,Service
地下停车场,8,Service
地中海植物,8,Service
地中海气候,8,Service
地域文化差异,8,Service
地域,8,Service
地形,8,Service
地方也不大,8,Service
地方也不,4,Experimentation
地方便宜,8,Service
地方很适合,8,Service
地方的海洋馆,8,Service
地理位置极好,4,Experimentation
地理区域,4,Experimentation
地道的新加坡美食,8,Service
地鐵站,8,Service
地铁方便,8,Service
地震,8,Service
坐上新加坡的摩天轮观景,3,Environment and Ambience
坐上缆车,4,Experimentation
坐在地上,8,Service
坐在大,8,Service
坐在新加坡河边,8,Service
坐在椅子,8,Service
坐在船,8,Service
坐在草地,8,Service
块新加坡元,8,Service
块钱新币,8,Service
坡元,8,Service
坡坡,8,Service
坡道,4,Experimentation
埃及馆,4,Experimentation
城市中的花园,4,Experimentation
城市干净,4,Experimentation
城市的景色,8,Service
城市都是,8,Service
基本一天,8,Service
基础设施完善,8,Service
塑像高,8,Service
塑造,8,Service
塔后方,4,Experimentation
塞西尔街,4,Experimentation
墙上的涂鸦,8,Service
处处都是,4,Experimentation
处菩萨,4,Experimentation
夕阳的余晖,4,Experimentation
外国人游客,8,Service
外地游客,8,Service
外婆,4,Experimentation
多个品种的胡姬花,8,Service
多个种类的野生动物,8,Service
多半天,8,Service
多大兴趣,4,Experimentation
多媒体资料,1,Facilities
多巨蜥,8,Service
多年来,8,Service
多的话,8,Service
多维系感情,4,Experimentation
多美歌地铁站,8,Service
多美歌,4,Experimentation
多语言列车,8,Service
多钟,4,Experimentation
夜晚时分,4,Experimentation
夜晚灯光秀,8,Service
夜晚的超级树,8,Service
夜景好看,8,Service
夜景无敌,8,Service
夜景超级,8,Service
夜生活的人,4,Experimentation
夜生活的地方,8,Service
夜间光芒较弱,4,Experimentation
夜间动物园好玩,8,Service
夜间动物园的门票,8,Service
夜间动物园门口,8,Service
夜风,8,Service
大一小两个鱼尾狮,8,Service
大乘禅寺,8,Service
大人的心里,4,Experimentation
大型游乐场,8,Service
大城市中心,8,Service
大屏,4,Experimentation
大差距,8,Service
大师的作品,8,Service
大必要,8,Service
大朋友也可以,4,Experimentation
大气宏伟,8,Service
大牌商品,8,Service
大玻璃,8,Service
大白天,4,Experimentation
大红灯笼,8,Service
大自然的兴趣,4,Experimentation
大自然的好地方,8,Service
大自然的清奇,8,Service
大虾,4,Experimentation
大观园,4,Experimentation
大都是,4,Experimentation
大问题,4,Experimentation
大鹦鹉,8,Service
天亮,8,Service
天气晴好,4,Experimentation
天窗,4,Experimentation
天际,8,Service
太空堡垒卡拉狄,4,Experimentation
太阳大,8,Service
头部,4,Experimentation
奥山景区,8,Service
好几个地方,8,Service
好几层楼高,8,Service
好多年,8,Service
好奇的很,4,Experimentation
好极了,8,Service
好玩点,4,Experimentation
好看一点,8,Service
好莱坞大道等,8,Service
好货,8,Service
如有,8,Service
妈祖娘娘,8,Service
妈祖庙,4,Experimentation
妹子,8,Service
妻子,8,Service
娃儿,8,Service
娱乐业的璀璨明珠,4,Experimentation
嬉水,8,Service
孙中山纪念馆,8,Service
学子,8,Service
学校的建筑物,8,Service
孩子三岁,8,Service
孩子兴趣,8,Service
孩子大点,4,Experimentation
孩子大,8,Service
孩子很适合,8,Service
孩子最好,4,Experimentation
它的主题,8,Service
它的位置,8,Service
它的文化,8,Service
它的过去,8,Service
安利,8,Service
安古利亚,4,Experimentation
安静,4,Experimentation
完全不值得,8,Service
宗教地标,8,Service
官员,8,Service
官邸,4,Experimentation
宝便宜,4,Experimentation
宝地,8,Service
客人才可以,4,Experimentation
室内冷气,8,Service
室内展馆,4,Experimentation
室花园,4,Experimentation
家人再来,4,Experimentation
家具陈设,8,Service
家里人,8,Service
密码,9,Shopping
密西西比河,8,Service
密集恐惧症,8,Service
对象,4,Experimentation
寺庙外观,8,Service
寺庙的尖顶建筑物,8,Service
小一点,8,Service
小众景点,4,Experimentation
小侄子,8,Service
小动物近距离,4,Experimentation
小区,8,Service
小卖部,8,Service
小印度的地标,4,Experimentation
小印度真的,8,Service
小印度附近,4,Experimentation
小可爱,4,Experimentation
小城市,8,Service
小女孩,8,Service
小姑娘,4,Experimentation
小孩儿,8,Service
小孩大人,8,Service
小孩子的好奇心,4,Experimentation
小孩子的心里,1,Facilities
小孩来说,8,Service
小孩的旅游景点,8,Service
小孩老人,8,Service
小宝贝,4,Experimentation
小工艺品,8,Service
小推车,4,Experimentation
小摊小贩,8,Service
小摊贩,8,Service
小朋友的乐园,8,Service
小朋友的天堂,8,Service
小朋友高兴,8,Service
小村子,8,Service
小楼,4,Experimentation
小段路,8,Service
小游戏,8,Service
小火车中文,4,Experimentation
小燕子,8,Service
小物件,8,Service
小的岛,8,Service
小的环球影城,8,Service
小票,4,Experimentation
小舟,8,Service
小船漂流,8,Service
小螃蟹,4,Experimentation
小费,8,Service
小风,4,Experimentation
小鱼尾狮像,8,Service
小鸡,4,Experimentation
小鸭子,8,Service
尔顿酒店门前的鱼尾狮公园,8,Service
就叫,8,Service
层楼均有,4,Experimentation
层次,4,Experimentation
居住区,4,Experimentation
居民楼,8,Service
展台,8,Service
展览内容,4,Experimentation
展览室,8,Service
山上也有,8,Service
山形墙交相辉映,8,Service
山路,4,Experimentation
岁月时光,4,Experimentation
岔路,8,Service
岗公园,8,Service
岛上捷运,4,Experimentation
岛上的环球影城,8,Service
岛费用,8,Service
巨大玻璃窗,4,Experimentation
巨幕,8,Service
市中心不远,4,Experimentation
市内新加坡河畔鱼尾狮公园,4,Experimentation
市内新加坡河畔,8,Service
帅气,8,Service
常客,9,Shopping
平米,8,Service
平衡,4,Experimentation
年卡,8,Service
年底新加坡,4,Experimentation
年轻人的天堂,8,Service
幻彩,8,Service
幼儿,8,Service
幼童,8,Service
广场附近,8,Service
序幕,8,Service
店名,8,Service
店铺都是,8,Service
店,8,Service
庙街,8,Service
座印度神庙,4,Experimentation
座城,8,Service
座大伯公庙,8,Service
座寺院,4,Experimentation
座植物园,8,Service
座狮头鱼尾的石雕,3,Environment and Ambience
座纪念碑,4,Experimentation
座老,4,Experimentation
座莱佛士爵士雕像,8,Service
座雕像,8,Service
座鱼尾狮塔,4,Experimentation
廊免税店,4,Experimentation
建築,8,Service
建议一早,4,Experimentation
建议第一天,8,Service
开心极了,8,Service
开斋节,8,Service
开阔视野,4,Experimentation
异形海蛄虾等,8,Service
弥勒,8,Service
当地印度人,8,Service
当地司机,4,Experimentation
当地女人,8,Service
当地小吃,8,Service
当地市民,8,Service
当地文化,8,Service
当地最大,8,Service
当地的唐人街,8,Service
当地风土人情,8,Service
当地风情,8,Service
当年华人,8,Service
当日票,8,Service
彩绘玻璃窗,8,Service
彩色玻璃,8,Service
影子,4,Experimentation
很少有人,4,Experimentation
很适合小孩子,8,Service
得很合理,4,Experimentation
得很美,4,Experimentation
心仪,4,Experimentation
心得,8,Service
心心,1,Facilities
心爱的人,8,Service
心神,4,Experimentation
必要特别,8,Service
快捷卡,8,Service
快票,4,Experimentation
快线,8,Service
念头,4,Experimentation
性情温驯的巨大生物鬼,8,Service
性格,8,Service
恋人,8,Service
恐龙化石,4,Experimentation
悬崖绝壁,8,Service
惊艳,8,Service
想好,8,Service
意大利,8,Service
意蕴丰富的博物馆,8,Service
意面,8,Service
感觉动物园,8,Service
感觉好极了,8,Service
感觉好棒,4,Experimentation
感觉完全,4,Experimentation
感觉新加坡的美丽景色,4,Experimentation
感觉累,8,Service
憨态可掬,8,Service
懒人,4,Experimentation
成了新加坡,4,Experimentation
成功史,8,Service
战争纪念碑,8,Service
房子都是,8,Service
手机直接,8,Service
手机短信,8,Service
手腕,4,Experimentation
手鼓,8,Service
打雪仗,8,Service
护肤品,8,Service
拍几张照片,4,Experimentation
拍照片的人,4,Experimentation
拱形的门窗绝对显眼,4,Experimentation
挑战性,8,Service
捷运小火车,8,Service
捷运车,8,Service
掌控,8,Service
推介,8,Service
摊贩,4,Experimentation
摩天轮不同的感觉,8,Service
摩天轮等景观,4,Experimentation
摩天轮车厢,8,Service
收摊,8,Service
收费景点,8,Service
收费项目,4,Experimentation
改建成,8,Service
政要明星,4,Experimentation
故事的地方,8,Service
故事都是,8,Service
效果一般,8,Service
效果好,4,Experimentation
效果最好,4,Experimentation
救护车,8,Service
教会,8,Service
教堂人,8,Service
教堂文化,4,Experimentation
数百年,4,Experimentation
数种植物,8,Service
整体设计,8,Service
整座,8,Service
文东,8,Service
文化大熔炉,8,Service
文化差异,8,Service
文化的方方面面,4,Experimentation
文献,4,Experimentation
文艺气息,8,Service
文艺爱好者,8,Service
新加坡中央,8,Service
新加坡中心区,8,Service
新加坡也不例外,4,Experimentation
新加坡人来说,8,Service
新加坡人气,8,Service
新加坡以前的名字,8,Service
新加坡佛牙寺正殿,4,Experimentation
新加坡历史感兴趣的朋友,4,Experimentation
新加坡古迹,8,Service
新加坡另一个,8,Service
新加坡国家植物园,8,Service
新加坡国庆烟花,1,Facilities
新加坡城市景观,4,Experimentation
新加坡城市风光,8,Service
新加坡基本,8,Service
新加坡多元历史,8,Service
新加坡多民族,8,Service
新加坡大陆,4,Experimentation
新加坡天福宫,8,Service
新加坡少,8,Service
新加坡市中心的超级花园,8,Service
新加坡市,8,Service
新加坡当今的经济,1,Facilities
新加坡总要,8,Service
新加坡才有,8,Service
新加坡新闻,4,Experimentation
新加坡早期航海的知识,4,Experimentation
新加坡最大的喷泉,8,Service
新加坡最大的旅游,8,Service
新加坡最好的酒店,8,Service
新加坡最近,8,Service
新加坡最高峰,8,Service
新加坡本岛南部,4,Experimentation
新加坡杜莎夫人,4,Experimentation
新加坡樟宜国际机场,4,Experimentation
新加坡殖民地时期,8,Service
新加坡河一路,8,Service
新加坡河中,8,Service
新加坡河的游船,4,Experimentation
新加坡海豚园,8,Service
新加坡港口的船只,8,Service
新加坡港口的要塞,4,Experimentation
新加坡游船,8,Service
新加坡湾,8,Service
新加坡滨海湾金沙,4,Experimentation
新加坡特别,8,Service
新加坡特有的文化,8,Service
新加坡环球,8,Service
新加坡白天,4,Experimentation
新加坡的中央商务区,4,Experimentation
新加坡的人眼里,8,Service
新加坡的公园,8,Service
新加坡的制高点,8,Service
新加坡的南京路,4,Experimentation
新加坡的印度人聚集地,4,Experimentation
新加坡的古迹,8,Service
新加坡的名片,8,Service
新加坡的商业,4,Experimentation
新加坡的多元文化,8,Service
新加坡的夜晚,8,Service
新加坡的意义,8,Service
新加坡的摩天观景轮,4,Experimentation
新加坡的教堂,4,Experimentation
新加坡的景观,8,Service
新加坡的最新地标,8,Service
新加坡的湿热海洋性气候,8,Service
新加坡的环境,4,Experimentation
新加坡的眼睛,4,Experimentation
新加坡的经典,4,Experimentation
新加坡的缆车,8,Service
新加坡的美丽景色,8,Service
新加坡的酒吧街,4,Experimentation
新加坡第一个,8,Service
新加坡花园城市,4,Experimentation
新加坡著名的旅游胜地,8,Service
新加坡著名的滨海区,8,Service
新加坡重要,8,Service
新加坡面积,8,Service
新加坡香火,8,Service
新加坡鱼尾狮,8,Service
新币两张,8,Service
新币的价格,8,Service
新币门票,8,Service
新年元旦,4,Experimentation
新手,8,Service
新款,8,Service
新达城广场,8,Service
新达城的鸭子船,4,Experimentation
方便些,8,Service
施纪念碑,8,Service
旅游国家,4,Experimentation
旅游指南,4,Experimentation
旅游景区,8,Service
旅游的话,8,Service
无聊,4,Experimentation
日式,8,Service
日晷,8,Service
日本料理,4,Experimentation
日本环球,8,Service
日本花馆等景观,8,Service
日落后,4,Experimentation
日落的时候,8,Service
日间动物园好玩,8,Service
旧称新嘉,4,Experimentation
早上人少,8,Service
早期的缝纫机,8,Service
时人,8,Service
时尚年轻,8,Service
时间不对,4,Experimentation
时间仓促,4,Experimentation
时间半小时,8,Service
时间富裕,8,Service
时间漫长,4,Experimentation
明古,8,Service
明智之举,8,Service
星期六和星期日,8,Service
星期日,4,Experimentation
星空花园,8,Service
映照出,8,Service
春节时,8,Service
是非,8,Service
显示屏,8,Service
晚上吃完饭,4,Experimentation
晚上基本,4,Experimentation
晚上好热闹,8,Service
晚上才会,8,Service
晚上来的,8,Service
晚上的话,8,Service
晚上都会,8,Service
晚饭过后,8,Service
普吉岛,8,Service
普通老百姓,4,Experimentation
景区门票便宜,8,Service
景点很好,8,Service
景点都是不错的联系,8,Service
景色都是,8,Service
景观不错,8,Service
景观台,4,Experimentation
暑假人多,8,Service
暑期人,8,Service
更多人,8,Service
更多的华人,8,Service
更有孟加拉白虎,8,Service
更特别的是,8,Service
曼谷,8,Service
最值,8,Service
最后一班,4,Experimentation
最后的火焰,8,Service
最好早一点,4,Experimentation
最近的地铁站,4,Experimentation
月亮,4,Experimentation
月光,8,Service
月饼,8,Service
有多个,8,Service
有多棵巨大的超级树,8,Service
有用的,8,Service
朋友上次,8,Service
朋友圈肯定,4,Experimentation
朋友最近,8,Service
