KEYWORD,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,CAT_NAME,ASPECT_CATEGORY,REQUIRE_CONTEXT
优越感,5,7902,,,
会儿队,5,7903,,,
会议中心,5,7904,,,
传统文化,5,7905,,,
传统美食,5,7906,,,
伴随着音乐,5,7907,,,
位置比较好,5,7908,,,
位置绝佳,5,7909,,,
住在克拉码头,5,7910,,,
余地,5,7911,,,
佛阁,5,7912,,,
使用中,5,7913,,,
例外,5,7914,,,
供应商,5,7915,,,
侨福广场,5,7916,,,
保安,5,7917,,,
保生大帝,5,7918,,,
信仰伊斯兰教的印度人,5,7919,,,
信号,5,7920,,,
個人,5,7921,,,
偶像,5,7922,,,
傍晚的火烧云,5,7923,,,
儿童推车,5,7924,,,
儿童职业,5,7925,,,
兄弟,5,7926,,,
充裕的话,5,7927,,,
先辈曾在,5,7928,,,
光景,5,7929,,,
光线不好,5,7930,,,
光芒,5,7931,,,
光,5,7932,,,
克兰芝,5,7933,,,
克塔艾尔路,5,7934,,,
克拉码头一定,5,7935,,,
克拉码头夜景,5,7936,,,
克拉码头等,5,7937,,,
克拉碼頭,5,7938,,,
免俗,5,7939,,,
全园,5,7940,,,
全家大小,5,7941,,,
全息,5,7942,,,
全球十大,5,7943,,,
全球最大的鸟类动物园,5,7944,,,
全球首个夜间野生动物园,5,7945,,,
全票,5,7946,,,
全程都是英文,5,7947,,,
全英语,5,7948,,,
全都是,5,7949,,,
八分钟,5,7950,,,
八岁,5,7951,,,
八点半,5,7952,,,
公众假期,5,7953,,,
公共设施,5,7954,,,
公园周围,5,7955,,,
公寓,5,7956,,,
公里的海滩,5,7957,,,
公里的细长型公园,5,7958,,,
公鸡,5,7959,,,
六个大门,5,7960,,,
六个永久性陈列馆,5,7961,,,
六岁的小侄子,5,7962,,,
六月,5,7963,,,
六楼,5,7964,,,
兰花很好,5,7965,,,
关系的景点,5,7966,,,
其中才能,5,7967,,,
具体时间,5,7968,,,
具体,5,7969,,,
再也不想,5,7970,,,
再也,5,7971,,,
写真,5,7972,,,
冬季,5,7973,,,
冯满,5,7974,,,
冰淇淋三明治,5,7975,,,
冷河,5,7976,,,
净土,5,7977,,,
几个字,5,7978,,,
几个月,5,7979,,,
几个街区,5,7980,,,
几公里,5,7981,,,
几十米,5,7982,,,
几只,5,7983,,,
几块钱,5,7984,,,
几天时间,5,7985,,,
几日,5,7986,,,
几次票,5,7987,,,
出门在外,5,7988,,,
分区,5,7989,,,
分时段,5,7990,,,
分部,5,7991,,,
创意不错,5,7992,,,
别墅区,5,7993,,,
制度,5,7994,,,
刷新加坡,5,7995,,,
刷票,5,7996,,,
前卫,5,7997,,,
加文,5,7998,,,
动物不少,5,7999,,,
动物也不多,5,8000,,,
动物区,5,8001,,,
动物园人,5,8002,,,
动物园多,5,8003,,,
动物园里的动物,5,8004,,,
动物园门口自助,5,8005,,,
动物园面积,5,8006,,,
动物很好,5,8007,,,
动物面对面,5,8008,,,
动物馆,5,8009,,,
动线,5,8010,,,
化妆品店,5,8011,,,
北京的西单,5,8012,,,
北美洲,5,8013,,,
匠心,5,8014,,,
医院,5,8015,,,
十二生肖,5,8016,,,
十分钟车程,5,8017,,,
千里,5,8018,,,
半天足够,5,8019,,,
半日,5,8020,,,
华侨银行,5,8021,,,
单程票,5,8022,,,
南岛,5,8023,,,
南岸,5,8024,,,
南洋华人,5,8025,,,
南洋特色,5,8026,,,
南洋的历史,5,8027,,,
南洋风味,5,8028,,,
南门,5,8029,,,
占地面积大,5,8030,,,
卡啦,5,8031,,,
卡迪,5,8032,,,
卫兵,5,8033,,,
印度人和欧亚人,5,8034,,,
印度国民军,5,8035,,,
印度族,5,8036,,,
印度服装,5,8037,,,
印度歌曲,5,8038,,,
印度特色的东西,5,8039,,,
印度特色的地方,5,8040,,,
印度男人,5,8041,,,
印度的东西,5,8042,,,
印度裔居民,5,8043,,,
印度风情的地方,5,8044,,,
历史学,5,8045,,,
历史性,5,8046,,,
历史意义的景点,5,8047,,,
历史的好地方,5,8048,,,
历史的见证,5,8049,,,
历史风貌,5,8050,,,
压根,5,8051,,,
原产地,5,8052,,,
原址,5,8053,,,
原本计划,5,8054,,,
原生态的景色,5,8055,,,
友人,5,8056,,,
双程,5,8057,,,
双螺旋结构,5,8058,,,
取到票,5,8059,,,
变形精钢很好,5,8060,,,
变形精钢,5,8061,,,
变形金刚主题,5,8062,,,
变形,5,8063,,,
口号,5,8064,,,
口述,5,8065,,,
口香糖,5,8066,,,
古建筑,5,8067,,,
古老物件,5,8068,,,
古董纪念品时,5,8069,,,
句实话,5,8070,,,
可乐,5,8071,,,
可惜时间不够,5,8072,,,
可惜现在,5,8073,,,
可惜这次,5,8074,,,
可要,5,8075,,,
各色酒吧,5,8076,,,
各项,5,8077,,,
合适也不,5,8078,,,
吊床,5,8079,,,
同志,5,8080,,,
同盟会南洋支部旧址,5,8081,,,
名人蜡像,5,8082,,,
名气大,5,8083,,,
名胜,5,8084,,,
后期,5,8085,,,
向东,5,8086,,,
吴冠中,5,8087,,,
周五上午,5,8088,,,
周围环境优美,5,8089,,,
周围的景点,5,8090,,,
周围配套,5,8091,,,
周日晚上,5,8092,,,
周边环境很好,5,8093,,,
周边高楼,5,8094,,,
味儿,5,8095,,,
品牌店,5,8096,,,
品种众多,5,8097,,,
哈根,5,8098,,,
哈芝巷附近,5,8099,,,
唐人街牛车水,5,8100,,,
商业区域,5,8101,,,
商业街上,5,8102,,,
商业街区,5,8103,,,
商场众多,5,8104,,,
善意,5,8105,,,
喜感十足,5,8106,,,
嗅觉,5,8107,,,
嗯嗯,5,8108,,,
嘴里的照片,5,8109,,,
四周环境,5,8110,,,
四岁,5,8111,,,
四点多,5,8112,,,
回教,5,8113,,,
团队游客,5,8114,,,
园内服务人员态度很好,5,8115,,,
园内草木,5,8116,,,
园区不算,5,8117,,,
园区共分,5,8118,,,
园区小,5,8119,,,
园方便,5,8120,,,
固定时间,5,8121,,,
国人来说,5,8122,,,
国会,5,8123,,,
国内不同,5,8124,,,
国内动物园不同,5,8125,,,
国内基本,5,8126,,,
国内大,5,8127,,,
国内水上乐园,5,8128,,,
国内贵,5,8129,,,
国大,5,8130,,,
国家元首都会,5,8131,,,
国家公园,5,8132,,,
国家兰花园,5,8133,,,
国家小,5,8134,,,
国家灵魂的所在,5,8135,,,
国家胡姬花园门票,5,8136,,,
国家风景,5,8137,,,
国庆节,5,8138,,,
图个新鲜,5,8139,,,
圆形,5,8140,,,
圈人,5,8141,,,
圈圈,5,8142,,,
圈,5,8143,,,
土耳其,5,8144,,,
圣伯多,5,8145,,,
圣安德烈,5,8146,,,
圣诞前夕,5,8147,,,
圣诞季,5,8148,,,
在手,5,8149,,,
地下停车场,5,8150,,,
地中海植物,5,8151,,,
地中海气候,5,8152,,,
地域文化差异,5,8153,,,
地域,5,8154,,,
地形,5,8155,,,
地方也不大,5,8156,,,
地方也不,5,8157,,,
地方便宜,5,8158,,,
地方很适合,5,8159,,,
地方的海洋馆,5,8160,,,
地理位置极好,5,8161,,,
地理区域,5,8162,,,
地道的新加坡美食,5,8163,,,
地鐵站,5,8164,,,
地铁方便,5,8165,,,
地震,5,8166,,,
坐上新加坡的摩天轮观景,5,8167,,,
坐上缆车,5,8168,,,
坐在地上,5,8169,,,
坐在大,5,8170,,,
坐在新加坡河边,5,8171,,,
坐在椅子,5,8172,,,
坐在船,5,8173,,,
坐在草地,5,8174,,,
块新加坡元,5,8175,,,
块钱新币,5,8176,,,
坡元,5,8177,,,
坡坡,5,8178,,,
坡道,5,8179,,,
埃及馆,5,8180,,,
城市中的花园,5,8181,,,
城市干净,5,8182,,,
城市的景色,5,8183,,,
城市都是,5,8184,,,
基本一天,5,8185,,,
基础设施完善,5,8186,,,
塑像高,5,8187,,,
塑造,5,8188,,,
塔后方,5,8189,,,
塞西尔街,5,8190,,,
墙上的涂鸦,5,8191,,,
处处都是,5,8192,,,
处菩萨,5,8193,,,
夕阳的余晖,5,8194,,,
外国人游客,5,8195,,,
外地游客,5,8196,,,
外婆,5,8197,,,
多个品种的胡姬花,5,8198,,,
多个种类的野生动物,5,8199,,,
多半天,5,8200,,,
多大兴趣,5,8201,,,
多媒体资料,5,8202,,,
多巨蜥,5,8203,,,
多年来,5,8204,,,
多的话,5,8205,,,
多维系感情,5,8206,,,
多美歌地铁站,5,8207,,,
多美歌,5,8208,,,
多语言列车,5,8209,,,
多钟,5,8210,,,
夜晚时分,5,8211,,,
夜晚灯光秀,5,8212,,,
夜晚的超级树,5,8213,,,
夜景好看,5,8214,,,
夜景无敌,5,8215,,,
夜景超级,5,8216,,,
夜生活的人,5,8217,,,
夜生活的地方,5,8218,,,
夜间光芒较弱,5,8219,,,
夜间动物园好玩,5,8220,,,
夜间动物园的门票,5,8221,,,
夜间动物园门口,5,8222,,,
夜风,5,8223,,,
大一小两个鱼尾狮,5,8224,,,
大乘禅寺,5,8225,,,
大人的心里,5,8226,,,
大型游乐场,5,8227,,,
大城市中心,5,8228,,,
大屏,5,8229,,,
大差距,5,8230,,,
大师的作品,5,8231,,,
大必要,5,8232,,,
大朋友也可以,5,8233,,,
大气宏伟,5,8234,,,
大牌商品,5,8235,,,
大玻璃,5,8236,,,
大白天,5,8237,,,
大红灯笼,5,8238,,,
大自然的兴趣,5,8239,,,
大自然的好地方,5,8240,,,
大自然的清奇,5,8241,,,
大虾,5,8242,,,
大观园,5,8243,,,
大都是,5,8244,,,
大问题,5,8245,,,
大鹦鹉,5,8246,,,
天亮,5,8247,,,
天气晴好,5,8248,,,
天窗,5,8249,,,
天际,5,8250,,,
太空堡垒卡拉狄,5,8251,,,
太阳大,5,8252,,,
头部,5,8253,,,
奥山景区,5,8254,,,
好几个地方,5,8255,,,
好几层楼高,5,8256,,,
好多年,5,8257,,,
好奇的很,5,8258,,,
好极了,5,8259,,,
好玩点,5,8260,,,
好看一点,5,8261,,,
好莱坞大道等,5,8262,,,
好货,5,8263,,,
如有,5,8264,,,
妈祖娘娘,5,8265,,,
妈祖庙,5,8266,,,
妹子,5,8267,,,
妻子,5,8268,,,
娃儿,5,8269,,,
娱乐业的璀璨明珠,5,8270,,,
嬉水,5,8271,,,
孙中山纪念馆,5,8272,,,
学子,5,8273,,,
学校的建筑物,5,8274,,,
孩子三岁,5,8275,,,
孩子兴趣,5,8276,,,
孩子大点,5,8277,,,
孩子大,5,8278,,,
孩子很适合,5,8279,,,
孩子最好,5,8280,,,
它的主题,5,8281,,,
它的位置,5,8282,,,
它的文化,5,8283,,,
它的过去,5,8284,,,
安利,5,8285,,,
安古利亚,5,8286,,,
安静,5,8287,,,
完全不值得,5,8288,,,
宗教地标,5,8289,,,
官员,5,8290,,,
官邸,5,8291,,,
宝便宜,5,8292,,,
宝地,5,8293,,,
客人才可以,5,8294,,,
室内冷气,5,8295,,,
室内展馆,5,8296,,,
室花园,5,8297,,,
家人再来,5,8298,,,
家具陈设,5,8299,,,
家里人,5,8300,,,
密码,5,8301,,,
密西西比河,5,8302,,,
密集恐惧症,5,8303,,,
对象,5,8304,,,
寺庙外观,5,8305,,,
寺庙的尖顶建筑物,5,8306,,,
小一点,5,8307,,,
小众景点,5,8308,,,
小侄子,5,8309,,,
小动物近距离,5,8310,,,
小区,5,8311,,,
小卖部,5,8312,,,
小印度的地标,5,8313,,,
小印度真的,5,8314,,,
小印度附近,5,8315,,,
小可爱,5,8316,,,
小城市,5,8317,,,
小女孩,5,8318,,,
小姑娘,5,8319,,,
小孩儿,5,8320,,,
小孩大人,5,8321,,,
小孩子的好奇心,5,8322,,,
小孩子的心里,5,8323,,,
小孩来说,5,8324,,,
小孩的旅游景点,5,8325,,,
小孩老人,5,8326,,,
小宝贝,5,8327,,,
小工艺品,5,8328,,,
小推车,5,8329,,,
小摊小贩,5,8330,,,
小摊贩,5,8331,,,
小朋友的乐园,5,8332,,,
小朋友的天堂,5,8333,,,
小朋友高兴,5,8334,,,
小村子,5,8335,,,
小楼,5,8336,,,
小段路,5,8337,,,
小游戏,5,8338,,,
小火车中文,5,8339,,,
小燕子,5,8340,,,
小物件,5,8341,,,
小的岛,5,8342,,,
小的环球影城,5,8343,,,
小票,5,8344,,,
小舟,5,8345,,,
小船漂流,5,8346,,,
小螃蟹,5,8347,,,
小费,5,8348,,,
小风,5,8349,,,
小鱼尾狮像,5,8350,,,
小鸡,5,8351,,,
小鸭子,5,8352,,,
尔顿酒店门前的鱼尾狮公园,5,8353,,,
就叫,5,8354,,,
层楼均有,5,8355,,,
层次,5,8356,,,
居住区,5,8357,,,
居民楼,5,8358,,,
展台,5,8359,,,
展览内容,5,8360,,,
展览室,5,8361,,,
山上也有,5,8362,,,
山形墙交相辉映,5,8363,,,
山路,5,8364,,,
岁月时光,5,8365,,,
岔路,5,8366,,,
岗公园,5,8367,,,
岛上捷运,5,8368,,,
岛上的环球影城,5,8369,,,
岛费用,5,8370,,,
巨大玻璃窗,5,8371,,,
巨幕,5,8372,,,
市中心不远,5,8373,,,
市内新加坡河畔鱼尾狮公园,5,8374,,,
市内新加坡河畔,5,8375,,,
帅气,5,8376,,,
常客,5,8377,,,
平米,5,8378,,,
平衡,5,8379,,,
年卡,5,8380,,,
年底新加坡,5,8381,,,
年轻人的天堂,5,8382,,,
幻彩,5,8383,,,
幼儿,5,8384,,,
幼童,5,8385,,,
广场附近,5,8386,,,
序幕,5,8387,,,
店名,5,8388,,,
店铺都是,5,8389,,,
店,5,8390,,,
庙街,5,8391,,,
座印度神庙,5,8392,,,
座城,5,8393,,,
座大伯公庙,5,8394,,,
座寺院,5,8395,,,
座植物园,5,8396,,,
座狮头鱼尾的石雕,5,8397,,,
座纪念碑,5,8398,,,
座老,5,8399,,,
座莱佛士爵士雕像,5,8400,,,
座雕像,5,8401,,,
座鱼尾狮塔,5,8402,,,
廊免税店,5,8403,,,
建築,5,8404,,,
建议一早,5,8405,,,
建议第一天,5,8406,,,
开心极了,5,8407,,,
开斋节,5,8408,,,
开阔视野,5,8409,,,
异形海蛄虾等,5,8410,,,
弥勒,5,8411,,,
当地印度人,5,8412,,,
当地司机,5,8413,,,
当地女人,5,8414,,,
当地小吃,5,8415,,,
当地市民,5,8416,,,
当地文化,5,8417,,,
当地最大,5,8418,,,
当地的唐人街,5,8419,,,
当地风土人情,5,8420,,,
当地风情,5,8421,,,
当年华人,5,8422,,,
当日票,5,8423,,,
彩绘玻璃窗,5,8424,,,
彩色玻璃,5,8425,,,
影子,5,8426,,,
很少有人,5,8427,,,
很适合小孩子,5,8428,,,
得很合理,5,8429,,,
得很美,5,8430,,,
心仪,5,8431,,,
心得,5,8432,,,
心心,5,8433,,,
心爱的人,5,8434,,,
心神,5,8435,,,
必要特别,5,8436,,,
快捷卡,5,8437,,,
快票,5,8438,,,
快线,5,8439,,,
念头,5,8440,,,
性情温驯的巨大生物鬼,5,8441,,,
性格,5,8442,,,
恋人,5,8443,,,
恐龙化石,5,8444,,,
悬崖绝壁,5,8445,,,
惊艳,5,8446,,,
想好,5,8447,,,
意大利,5,8448,,,
意蕴丰富的博物馆,5,8449,,,
意面,5,8450,,,
感觉动物园,5,8451,,,
感觉好极了,5,8452,,,
感觉好棒,5,8453,,,
感觉完全,5,8454,,,
感觉新加坡的美丽景色,5,8455,,,
感觉累,5,8456,,,
憨态可掬,5,8457,,,
懒人,5,8458,,,
成了新加坡,5,8459,,,
成功史,5,8460,,,
战争纪念碑,5,8461,,,
房子都是,5,8462,,,
手机直接,5,8463,,,
手机短信,5,8464,,,
手腕,5,8465,,,
手鼓,5,8466,,,
打雪仗,5,8467,,,
护肤品,5,8468,,,
拍几张照片,5,8469,,,
拍照片的人,5,8470,,,
拱形的门窗绝对显眼,5,8471,,,
挑战性,5,8472,,,
捷运小火车,5,8473,,,
捷运车,5,8474,,,
掌控,5,8475,,,
推介,5,8476,,,
摊贩,5,8477,,,
摩天轮不同的感觉,5,8478,,,
摩天轮等景观,5,8479,,,
摩天轮车厢,5,8480,,,
收摊,5,8481,,,
收费景点,5,8482,,,
收费项目,5,8483,,,
改建成,5,8484,,,
政要明星,5,8485,,,
故事的地方,5,8486,,,
故事都是,5,8487,,,
效果一般,5,8488,,,
效果好,5,8489,,,
效果最好,5,8490,,,
救护车,5,8491,,,
教会,5,8492,,,
教堂人,5,8493,,,
教堂文化,5,8494,,,
数百年,5,8495,,,
数种植物,5,8496,,,
整体设计,5,8497,,,
整座,5,8498,,,
文东,5,8499,,,
文化大熔炉,5,8500,,,
文化差异,5,8501,,,
文化的方方面面,5,8502,,,
文献,5,8503,,,
文艺气息,5,8504,,,
文艺爱好者,5,8505,,,
新加坡中央,5,8506,,,
新加坡中心区,5,8507,,,
新加坡也不例外,5,8508,,,
新加坡人来说,5,8509,,,
新加坡人气,5,8510,,,
新加坡以前的名字,5,8511,,,
新加坡佛牙寺正殿,5,8512,,,
新加坡历史感兴趣的朋友,5,8513,,,
新加坡古迹,5,8514,,,
新加坡另一个,5,8515,,,
新加坡国家植物园,5,8516,,,
新加坡国庆烟花,5,8517,,,
新加坡城市景观,5,8518,,,
新加坡城市风光,5,8519,,,
新加坡基本,5,8520,,,
新加坡多元历史,5,8521,,,
新加坡多民族,5,8522,,,
新加坡大陆,5,8523,,,
新加坡天福宫,5,8524,,,
新加坡少,5,8525,,,
新加坡市中心的超级花园,5,8526,,,
新加坡市,5,8527,,,
新加坡当今的经济,5,8528,,,
新加坡总要,5,8529,,,
新加坡才有,5,8530,,,
新加坡新闻,5,8531,,,
新加坡早期航海的知识,5,8532,,,
新加坡最大的喷泉,5,8533,,,
新加坡最大的旅游,5,8534,,,
新加坡最好的酒店,5,8535,,,
新加坡最近,5,8536,,,
新加坡最高峰,5,8537,,,
新加坡本岛南部,5,8538,,,
新加坡杜莎夫人,5,8539,,,
新加坡樟宜国际机场,5,8540,,,
新加坡殖民地时期,5,8541,,,
新加坡河一路,5,8542,,,
新加坡河中,5,8543,,,
新加坡河的游船,5,8544,,,
新加坡海豚园,5,8545,,,
新加坡港口的船只,5,8546,,,
新加坡港口的要塞,5,8547,,,
新加坡游船,5,8548,,,
新加坡湾,5,8549,,,
新加坡滨海湾金沙,5,8550,,,
新加坡特别,5,8551,,,
新加坡特有的文化,5,8552,,,
新加坡环球,5,8553,,,
新加坡白天,5,8554,,,
新加坡的中央商务区,5,8555,,,
新加坡的人眼里,5,8556,,,
新加坡的公园,5,8557,,,
新加坡的制高点,5,8558,,,
新加坡的南京路,5,8559,,,
新加坡的印度人聚集地,5,8560,,,
新加坡的古迹,5,8561,,,
新加坡的名片,5,8562,,,
新加坡的商业,5,8563,,,
新加坡的多元文化,5,8564,,,
新加坡的夜晚,5,8565,,,
新加坡的意义,5,8566,,,
新加坡的摩天观景轮,5,8567,,,
新加坡的教堂,5,8568,,,
新加坡的景观,5,8569,,,
新加坡的最新地标,5,8570,,,
新加坡的湿热海洋性气候,5,8571,,,
新加坡的环境,5,8572,,,
新加坡的眼睛,5,8573,,,
新加坡的经典,5,8574,,,
新加坡的缆车,5,8575,,,
新加坡的美丽景色,5,8576,,,
新加坡的酒吧街,5,8577,,,
新加坡第一个,5,8578,,,
新加坡花园城市,5,8579,,,
新加坡著名的旅游胜地,5,8580,,,
新加坡著名的滨海区,5,8581,,,
新加坡重要,5,8582,,,
新加坡面积,5,8583,,,
新加坡香火,5,8584,,,
新加坡鱼尾狮,5,8585,,,
新币两张,5,8586,,,
新币的价格,5,8587,,,
新币门票,5,8588,,,
新年元旦,5,8589,,,
新手,5,8590,,,
新款,5,8591,,,
新达城广场,5,8592,,,
新达城的鸭子船,5,8593,,,
方便些,5,8594,,,
施纪念碑,5,8595,,,
旅游国家,5,8596,,,
旅游指南,5,8597,,,
旅游景区,5,8598,,,
旅游的话,5,8599,,,
无聊,5,8600,,,
日式,5,8601,,,
日晷,5,8602,,,
日本料理,5,8603,,,
日本环球,5,8604,,,
日本花馆等景观,5,8605,,,
日落后,5,8606,,,
日落的时候,5,8607,,,
日间动物园好玩,5,8608,,,
旧称新嘉,5,8609,,,
早上人少,5,8610,,,
早期的缝纫机,5,8611,,,
时人,5,8612,,,
时尚年轻,5,8613,,,
时间不对,5,8614,,,
时间仓促,5,8615,,,
时间半小时,5,8616,,,
时间富裕,5,8617,,,
时间漫长,5,8618,,,
明古,5,8619,,,
明智之举,5,8620,,,
星期六和星期日,5,8621,,,
星期日,5,8622,,,
星空花园,5,8623,,,
映照出,5,8624,,,
春节时,5,8625,,,
是非,5,8626,,,
显示屏,5,8627,,,
晚上吃完饭,5,8628,,,
晚上基本,5,8629,,,
晚上好热闹,5,8630,,,
晚上才会,5,8631,,,
晚上来的,5,8632,,,
晚上的话,5,8633,,,
晚上都会,5,8634,,,
晚饭过后,5,8635,,,
普吉岛,5,8636,,,
普通老百姓,5,8637,,,
景区门票便宜,5,8638,,,
景点很好,5,8639,,,
景点都是不错的联系,5,8640,,,
景色都是,5,8641,,,
景观不错,5,8642,,,
景观台,5,8643,,,
暑假人多,5,8644,,,
暑期人,5,8645,,,
更多人,5,8646,,,
更多的华人,5,8647,,,
更有孟加拉白虎,5,8648,,,
更特别的是,5,8649,,,
曼谷,5,8650,,,
最值,5,8651,,,
最后一班,5,8652,,,
最后的火焰,5,8653,,,
最好早一点,5,8654,,,
最近的地铁站,5,8655,,,
月亮,5,8656,,,
月光,5,8657,,,
月饼,5,8658,,,
有多个,5,8659,,,
有多棵巨大的超级树,5,8660,,,
有用的,5,8661,,,
朋友上次,5,8662,,,
朋友圈肯定,5,8663,,,
朋友最近,5,8664,,,
服务处,5,8665,,,
服务生,5,8666,,,
木板路,5,8667,,,
木栈道,5,8668,,,
木桥,5,8669,,,
木船,5,8670,,,
未来佛,5,8671,,,
本土,5,8672,,,
本地人和外地人,5,8673,,,
朵花,5,8674,,,
机动车,5,8675,,,
机场不远,5,8676,,,
机场免税店,5,8677,,,
机场真的,5,8678,,,
杂物,5,8679,,,
杂货,5,8680,,,
材质,5,8681,,,
杜莎夫人,5,8682,,,
杠杠,5,8683,,,
条唐人街,5,8684,,,
条小河,5,8685,,,
条露天看台,5,8686,,,
来临,5,8687,,,
来福士酒店,5,8688,,,
来访,5,8689,,,
极具历史价值,5,8690,,,
极具,5,8691,,,
林俊杰,5,8692,,,
架子,5,8693,,,
标志物,5,8694,,,
栈桥,5,8695,,,
树丛间的猿猴,5,8696,,,
树木品种,5,8697,,,
校区,5,8698,,,
校园的环境优美整洁,5,8699,,,
样式,5,8700,,,
样貌,5,8701,,,
格式,5,8702,,,
桌面,5,8703,,,
桥体,5,8704,,,
桥南路的詹美,5,8705,,,
桥边,5,8706,,,
梦中,5,8707,,,
梦幻电影,5,8708,,,
梦幻的地方,5,8709,,,
梦幻的感觉就像,5,8710,,,
棉花糖,5,8711,,,
棒棒棒,5,8712,,,
棚子,5,8713,,,
植物园的面积,5,8714,,,
植物就好像,5,8715,,,
植物真的,5,8716,,,
椰浆饭,5,8717,,,
椰肉,5,8718,,,
楼面面积,5,8719,,,
楼高,5,8720,,,
榴莲口味,5,8721,,,
榴莲味,5,8722,,,
樟宜码头,5,8723,,,
模样,5,8724,,,
橙色,5,8725,,,
次上下,5,8726,,,
次不够,5,8727,,,
欢乐时光,5,8728,,,
欧洲的感觉,5,8729,,,
欧美中国风,5,8730,,,
正午,5,8731,,,
此地的游客,5,8732,,,
此行新加坡,5,8733,,,
步行十分钟,5,8734,,,
步行小道,5,8735,,,
步行距离,5,8736,,,
步行道上,5,8737,,,
殖民时代,5,8738,,,
每个人都会,5,8739,,,
每个区,5,8740,,,
每个展区,5,8741,,,
每个房间,5,8742,,,
每个角度,5,8743,,,
每处,5,8744,,,
每天中午,5,8745,,,
每天的不同时刻风景,5,8746,,,
比价,5,8747,,,
气魄,5,8748,,,
氣氛,5,8749,,,
水上滑道,5,8750,,,
水幕秀,5,8751,,,
水晶球,5,8752,,,
水汽,5,8753,,,
水清沙幼,5,8754,,,
水滑道,5,8755,,,
水生物,5,8756,,,
水箱,5,8757,,,
水都,5,8758,,,
池塘边,5,8759,,,
沙丽包裹,5,8760,,,
沙也有,5,8761,,,
沙岛名胜世界,5,8762,,,
沙岛圣,5,8763,,,
沙岛绝对,5,8764,,,
沙岛被誉为最迷人,5,8765,,,
沙很适合,5,8766,,,
沙捷运站,5,8767,,,
沙滩干净,5,8768,,,
沙滩排球比赛,5,8769,,,
沙滩时,5,8770,,,
沙滩站,5,8771,,,
沙滩都是,5,8772,,,
沙绝对,5,8773,,,
沙袋鼠小径,5,8774,,,
沙道,5,8775,,,
河两边,5,8776,,,
河中,5,8777,,,
河景,5,8778,,,
河边酒吧,5,8779,,,
沿途景色,5,8780,,,
沿途风光,5,8781,,,
泡澡,5,8782,,,
洋房,5,8783,,,
洋葱,5,8784,,,
派对,5,8785,,,
流水,5,8786,,,
浪尖的狮头鱼身,5,8787,,,
海上丝绸之路,5,8788,,,
海上的风景,5,8789,,,
海上贸易,5,8790,,,
海事历史,5,8791,,,
海水不错,5,8792,,,
海水也不,5,8793,,,
海洋动物种类,5,8794,,,
海洋馆的门票,5,8795,,,
海洋馆适合,5,8796,,,
海滨城市,5,8797,,,
海滩人,5,8798,,,
海豚园门票,5,8799,,,
海豹,5,8800,,,
海边的风景,5,8801,,,
海鲜的好地方,5,8802,,,
消费较高,5,8803,,,
消防器材,5,8804,,,
淡马锡,5,8805,,,
深海栖息地展区,5,8806,,,
深深地,5,8807,,,
清单,5,8808,,,
游人很少,5,8809,,,
游客不少,5,8810,,,
游客而言,5,8811,,,
游客超级多,5,8812,,,
游戏机,5,8813,,,
湿区,5,8814,,,
湿气,5,8815,,,
溜冰场,5,8816,,,
滑车好玩,5,8817,,,
滑车挺好,5,8818,,,
满满的收获,5,8819,,,
满满的绿色,5,8820,,,
满眼的绿色,5,8821,,,
满街的涂鸦,5,8822,,,
滨海弯,5,8823,,,
滨海湾周边,5,8824,,,
滨海湾景区,5,8825,,,
滨海湾的地理位置,5,8826,,,
滨海湾综合,5,8827,,,
滨海湾美景,5,8828,,,
滨海湾花园真的,5,8829,,,
滨海湾花园等,5,8830,,,
滨海湾蓄水池,5,8831,,,
滨海湾鱼尾狮,5,8832,,,
漂流船,5,8833,,,
漂流道,5,8834,,,
演艺中心,5,8835,,,
激光效果,5,8836,,,
激流,5,8837,,,
火柴盒,5,8838,,,
火树银花,5,8839,,,
火车地铁,5,8840,,,
火车票,5,8841,,,
灯光夜景,5,8842,,,
灯光树,5,8843,,,
灯光的效果,5,8844,,,
灯光的时候,5,8845,,,
灯光秀很好,5,8846,,,
灯光音效,5,8847,,,
灵气,5,8848,,,
点意思,5,8849,,,
点衣服,5,8850,,,
点遗憾,5,8851,,,
点酒,5,8852,,,
点饮料,5,8853,,,
烈士,5,8854,,,
烟火等,5,8855,,,
烤肉,5,8856,,,
热带奇异,5,8857,,,
