"TEXT","COUNT","SENTIMENT_KEYWORD_AGG_INDEX","ASPECT_CATEGORY_NAME","ASPECT_CATEGORY","REQUIRE_CONTEXT"
"了一场大雨",5,7845,"Environment and Ambiance",,
"了一处景点",5,7846,"POI/Places",,
"了一觉",5,7847,"NA",,
"事业",5,7848,"NA",,
"事前",5,7849,"NA",,
"二战时期的重要地点",5,7850,"NA",,
"二次大战日军",5,7851,"NA",,
"五大亲子游",5,7852,"Family/Children family/Friends",,
"五大洲的植物",5,7853,"Sightseeing",,
"五层楼",5,7854,"NA",,
"五星好评",5,7855,"Experience",,
"五点多",5,7856,"NA",,
"亚洲各国",5,7857,"NA",,
"亚洲地区",5,7858,"NA",,
"亚洲最大的昆虫馆",5,7859,"POI/Places",,
"亚洲第一个",5,7860,"NA",,
"亚洲风格的艺术品",5,7861,"Arts and Culture",,
"亚马逊河漂流",5,7862,"Activities",,
"些纪念品",5,7863,"Shopping",,
"交响乐湖畔",5,7864,"Arts and Culture",,1
"交通也不麻烦",5,7865,"Transportation and Accessibility",,
"交通信息",5,7866,"Transportation and Accessibility",,
"交通都是",5,7867,"Transportation and Accessibility",,
"亲友",5,7868,"Family/Children family/Friends",,
"亲子乐园",5,7869,"Family/Children family/Friends",,
"亲子游的时候",5,7870,"Family/Children family/Friends",,
"亲民品牌",5,7871,"Shopping",,
"亲身经历",5,7872,"Experience",,
"人偶",5,7873,"Sightseeing",,1
"人像",5,7874,"NA",,
"人头",5,7875,"NA",,
"人工湖",5,7876,"Sightseeing",,
"人文历史",5,7877,"Arts and Culture",,
"人文景观",5,7878,"Arts and Culture",,
"人文风情",5,7879,"Arts and Culture",,
"人最多",5,7880,"NA",,
"人生建议",5,7881,"NA",,
"人生第一次",5,7882,"NA",,
"人间",5,7883,"NA",,
"今后",5,7884,"NA",,
"今天晚上",5,7885,"NA",,
"仙女",5,7886,"NA",,
"代金券",5,7887,"Shopping",,
"令人瞩目的特色",5,7888,"Arts and Culture",,
"价值观",5,7889,"NA",,
"价格不算便宜",5,7890,"Price",,
"价格亲民",5,7891,"Price",,
"价格划算",5,7892,"Price",,
"份地图",5,7893,"Transportation and Accessibility",,1
"企业",5,7894,"NA",,
"伊斯兰风格",5,7895,"Arts and Culture",,
"众人",5,7896,"NA",,
"众多明星",5,7897,"NA",,
"众多海洋生物",5,7898,"Sightseeing",,
"众多野生动物",5,7899,"Sightseeing",,
"优先券",5,7900,"Service",,1
"优先卡",5,7901,"Service",,1
"优越感",5,7902,"Experience",,
"会儿队",5,7903,"Transportation and Accessibility",,
"会议中心",5,7904,"NA",,
"传统文化",5,7905,"Arts and Culture",,
"传统美食",5,7906,"F&B",,
"伴随着音乐",5,7907,"NA",,
"位置比较好",5,7908,"Transportation and Accessibility",,
"位置绝佳",5,7909,"Transportation and Accessibility",,
"住在克拉码头",5,7910,"POI/Places",,
"余地",5,7911,"NA",,
"佛阁",5,7912,"NA",,
"使用中",5,7913,"NA",,
"例外",5,7914,"NA",,
"供应商",5,7915,"NA",,
"侨福广场",5,7916,"POI/Places",,
"保安",5,7917,"NA",,
"保生大帝",5,7918,"NA",,
"信仰伊斯兰教的印度人",5,7919,"NA",,
"信号",5,7920,"NA",,
"個人",5,7921,"NA",,
"偶像",5,7922,"NA",,
"傍晚的火烧云",5,7923,"Environment and Ambiance",,
"儿童推车",5,7924,"Facilities",,
"儿童职业",5,7925,"NA",,
"兄弟",5,7926,"Family/Children family/Friends",,
"充裕的话",5,7927,"NA",,
"先辈曾在",5,7928,"NA",,
"光景",5,7929,"NA",,
"光线不好",5,7930,"NA",,
"光芒",5,7931,"NA",,
"光",5,7932,"NA",,
"克兰芝",5,7933,"POI/Places",,
"克塔艾尔路",5,7934,"Transportation and Accessibility",,
"克拉码头一定",5,7935,"POI/Places",,
"克拉码头夜景",5,7936,"Sightseeing",,
"克拉码头等",5,7937,"POI/Places",,
"克拉碼頭",5,7938,"POI/Places",,
"免俗",5,7939,"NA",,
"全园",5,7940,"Sightseeing",,
"全家大小",5,7941,"Family/Children family/Friends",,
"全息",5,7942,"NA",,
"全球十大",5,7943,"NA",,
"全球最大的鸟类动物园",5,7944,"POI/Places",,
"全球首个夜间野生动物园",5,7945,"POI/Places",,
"全票",5,7946,"Transportation and Accessibility",,
"全程都是英文",5,7947,"Service",,
"全英语",5,7948,"Service",,
"全都是",5,7949,"NA",,
"八分钟",5,7950,"NA",,
"八岁",5,7951,"Family/Children family/Friends",,
"八点半",5,7952,"NA",,
"公众假期",5,7953,"NA",,
"公共设施",5,7954,"Facilities",,
"公园周围",5,7955,"Sightseeing",,
"公寓",5,7956,"NA",,
"公里的海滩",5,7957,"Environment and Ambiance",,
"公里的细长型公园",5,7958,"Sightseeing",,
"公鸡",5,7959,"NA",,
"六个大门",5,7960,"NA",,
"六个永久性陈列馆",5,7961,"Facilities",,
"六岁的小侄子",5,7962,"Family/Children family/Friends",,
"六月",5,7963,"NA",,
"六楼",5,7964,"NA",,
"兰花很好",5,7965,"Sightseeing",,
"关系的景点",5,7966,"POI/Places",,
"其中才能",5,7967,"NA",,
"具体时间",5,7968,"NA",,
"具体",5,7969,"NA",,
"再也不想",5,7970,"Experience",,
"再也",5,7971,"NA",,
"写真",5,7972,"Sightseeing",,1
"冬季",5,7973,"NA",,
"冯满",5,7974,"NA",,
"冰淇淋三明治",5,7975,"F&B",,
"冷河",5,7976,"NA",,
"净土",5,7977,"NA",,
"几个字",5,7978,"NA",,
"几个月",5,7979,"NA",,
"几个街区",5,7980,"NA",,
"几公里",5,7981,"Transportation and Accessibility",,
"几十米",5,7982,"Transportation and Accessibility",,
"几只",5,7983,"NA",,
"几块钱",5,7984,"Price",,
"几天时间",5,7985,"NA",,
"几日",5,7986,"NA",,
"几次票",5,7987,"Transportation and Accessibility",,
"出门在外",5,7988,"NA",,
"分区",5,7989,"NA",,
"分时段",5,7990,"NA",,
"分部",5,7991,"NA",,
"创意不错",5,7992,"NA",,
"别墅区",5,7993,"NA",,
"制度",5,7994,"NA",,
"刷新加坡",5,7995,"NA",,
"刷票",5,7996,"Transportation and Accessibility",,
"前卫",5,7997,"Experience",,
"加文",5,7998,"NA",,
"动物不少",5,7999,"Sightseeing",,
"动物也不多",5,8000,"Sightseeing",,
"动物区",5,8001,"Sightseeing",,
"动物园人",5,8002,"POI/Places",,
"动物园多",5,8003,"POI/Places",,
"动物园里的动物",5,8004,"POI/Places",,
"动物园门口自助",5,8005,"Service",,
"动物园面积",5,8006,"POI/Places",,
"动物很好",5,8007,"POI/Places",,
"动物面对面",5,8008,"POI/Places",,
"动物馆",5,8009,"POI/Places",,
"动线",5,8010,"NA",,
"化妆品店",5,8011,"Shopping",,
"北京的西单",5,8012,"NA",,
"北美洲",5,8013,"NA",,
"匠心",5,8014,"NA",,
"医院",5,8015,"Facilities",,
"十二生肖",5,8016,"NA",,
"十分钟车程",5,8017,"Transportation and Accessibility",,
"千里",5,8018,"NA",,
"半天足够",5,8019,"Experience",,
"半日",5,8020,"NA",,
"华侨银行",5,8021,"NA",,
"单程票",5,8022,"Transportation and Accessibility",,
"南岛",5,8023,"NA",,
"南岸",5,8024,"NA",,
"南洋华人",5,8025,"NA",,
"南洋特色",5,8026,"Arts and Culture",,
"南洋的历史",5,8027,"Arts and Culture",,
"南洋风味",5,8028,"Arts and Culture",,
"南门",5,8029,"NA",,
"占地面积大",5,8030,"NA",,
"卡啦",5,8031,"NA",,
"卡迪",5,8032,"NA",,
"卫兵",5,8033,"NA",,
"印度人和欧亚人",5,8034,"NA",,
"印度国民军",5,8035,"NA",,
"印度族",5,8036,"NA",,
"印度服装",5,8037,"NA",,
"印度歌曲",5,8038,"NA",,
"印度特色的东西",5,8039,"Shopping",,
"印度特色的地方",5,8040,"POI/Places",,
"印度男人",5,8041,"NA",,
"印度的东西",5,8042,"NA",,
"印度裔居民",5,8043,"NA",,
"印度风情的地方",5,8044,"POI/Places",,
"历史学",5,8045,"NA",,
"历史性",5,8046,"Arts and Culture",,
"历史意义的景点",5,8047,"POI/Places",,
"历史的好地方",5,8048,"POI/Places",,
"历史的见证",5,8049,"Arts and Culture",,
"历史风貌",5,8050,"Arts and Culture",,
"压根",5,8051,"NA",,
"原产地",5,8052,"NA",,
"原址",5,8053,"NA",,
"原本计划",5,8054,"NA",,
"原生态的景色",5,8055,"Sightseeing",,
"友人",5,8056,"Family/Children family/Friends",,
"双程",5,8057,"Transportation and Accessibility",,
"双螺旋结构",5,8058,"NA",,
"取到票",5,8059,"Transportation and Accessibility",,
"变形精钢很好",5,8060,"Activities",,
"变形精钢",5,8061,"Activities",,
"变形金刚主题",5,8062,"Activities",,
"变形",5,8063,"NA",,
"口号",5,8064,"NA",,
"口述",5,8065,"NA",,
"口香糖",5,8066,"F&B",,
"古建筑",5,8067,"Arts and Culture",,
"古老物件",5,8068,"Arts and Culture",,
"古董纪念品时",5,8069,"Arts and Culture",,
"句实话",5,8070,"NA",,
"可乐",5,8071,"F&B",,
"可惜时间不够",5,8072,"Experience",,
"可惜现在",5,8073,"NA",,
"可惜这次",5,8074,"NA",,
"可要",5,8075,"NA",,
"各色酒吧",5,8076,"F&B",,
"各项",5,8077,"NA",,
"合适也不",5,8078,"NA",,
"吊床",5,8079,"Facilities",,
"同志",5,8080,"NA",,
"同盟会南洋支部旧址",5,8081,"POI/Places",,
"名人蜡像",5,8082,"Sightseeing",,
"名气大",5,8083,"NA",,
"名胜",5,8084,"POI/Places",,
"后期",5,8085,"NA",,
"向东",5,8086,"NA",,
"吴冠中",5,8087,"NA",,
"周五上午",5,8088,"NA",,
"周围环境优美",5,8089,"Sightseeing",,
"周围的景点",5,8090,"POI/Places",,
"周围配套",5,8091,"Facilities",,
"周日晚上",5,8092,"NA",,
"周边环境很好",5,8093,"Environment and Ambiance",,
"周边高楼",5,8094,"NA",,
"味儿",5,8095,"NA",,
"品牌店",5,8096,"Shopping",,
"品种众多",5,8097,"Sightseeing",,
"哈根",5,8098,"F&B",,
"哈芝巷附近",5,8099,"Transportation and Accessibility",,
"唐人街牛车水",5,8100,"POI/Places",,
"商业区域",5,8101,"POI/Places",,
"商业街上",5,8102,"Transportation and Accessibility",,
"商业街区",5,8103,"Transportation and Accessibility",,
"商场众多",5,8104,"Shopping",,
"善意",5,8105,"NA",,
"喜感十足",5,8106,"Experience",,
"嗅觉",5,8107,"NA",,
"嗯嗯",5,8108,"NA",,
"嘴里的照片",5,8109,"NA",,
"四周环境",5,8110,"Environment and Ambiance",,
"四岁",5,8111,"Family/Children family/Friends",,
"四点多",5,8112,"NA",,
"回教",5,8113,"NA",,
"团队游客",5,8114,"NA",,
"园内服务人员态度很好",5,8115,"Service",,
"园内草木",5,8116,"Sightseeing",,
"园区不算",5,8117,"Sightseeing",,
"园区共分",5,8118,"Sightseeing",,
"园区小",5,8119,"Sightseeing",,
"园方便",5,8120,"Transportation and Accessibility",,
"固定时间",5,8121,"NA",,
"国人来说",5,8122,"NA",,
"国会",5,8123,"NA",,
"国内不同",5,8124,"NA",,
"国内动物园不同",5,8125,"NA",,
"国内基本",5,8126,"NA",,
"国内大",5,8127,"NA",,
"国内水上乐园",5,8128,"NA",,
"国内贵",5,8129,"Price",,
"国大",5,8130,"POI/Places",,
"国家元首都会",5,8131,"NA",,
"国家公园",5,8132,"Sightseeing",,
"国家兰花园",5,8133,"Sightseeing",,
"国家小",5,8134,"NA",,
"国家灵魂的所在",5,8135,"NA",,
"国家胡姬花园门票",5,8136,"Transportation and Accessibility",,
"国家风景",5,8137,"Sightseeing",,
"国庆节",5,8138,"Activities",,1
"图个新鲜",5,8139,"NA",,
"圆形",5,8140,"NA",,
"圈人",5,8141,"NA",,
"圈圈",5,8142,"NA",,
"圈",5,8143,"NA",,
"土耳其",5,8144,"NA",,
"圣伯多",5,8145,"NA",,
"圣安德烈",5,8146,"NA",,
"圣诞前夕",5,8147,"NA",,
"圣诞季",5,8148,"NA",,
"在手",5,8149,"NA",,
"地下停车场",5,8150,"Facilities",,
"地中海植物",5,8151,"Sightseeing",,
"地中海气候",5,8152,"NA",,
"地域文化差异",5,8153,"NA",,
"地域",5,8154,"NA",,
"地形",5,8155,"NA",,
"地方也不大",5,8156,"NA",,
"地方也不",5,8157,"NA",,
"地方便宜",5,8158,"Price",,
"地方很适合",5,8159,"Experience",,
"地方的海洋馆",5,8160,"POI/Places",,
"地理位置极好",5,8161,"Transportation and Accessibility",,
"地理区域",5,8162,"Transportation and Accessibility",,
"地道的新加坡美食",5,8163,"F&B",,
"地鐵站",5,8164,"Transportation and Accessibility",,
"地铁方便",5,8165,"Transportation and Accessibility",,
"地震",5,8166,"NA",,
"坐上新加坡的摩天轮观景",5,8167,"POI/Places",,
"坐上缆车",5,8168,"Activities",,
"坐在地上",5,8169,"NA",,
"坐在大",5,8170,"NA",,
"坐在新加坡河边",5,8171,"Sightseeing",,
"坐在椅子",5,8172,"Facilities",,
"坐在船",5,8173,"Activities",,
"坐在草地",5,8174,"Sightseeing",,
"块新加坡元",5,8175,"Price",,
"块钱新币",5,8176,"Price",,
"坡元",5,8177,"Price",,
"坡坡",5,8178,"NA",,
"坡道",5,8179,"Transportation and Accessibility",,
"埃及馆",5,8180,"Sightseeing",,
"城市中的花园",5,8181,"Sightseeing",,
"城市干净",5,8182,"Environment and Ambiance",,
"城市的景色",5,8183,"Sightseeing",,
"城市都是",5,8184,"NA",,
"基本一天",5,8185,"NA",,
"基础设施完善",5,8186,"Facilities",,
"塑像高",5,8187,"Arts and Culture",,
"塑造",5,8188,"NA",,
"塔后方",5,8189,"NA",,
"塞西尔街",5,8190,"Transportation and Accessibility",,
"墙上的涂鸦",5,8191,"Sightseeing",,
"处处都是",5,8192,"NA",,
"处菩萨",5,8193,"NA",,
"夕阳的余晖",5,8194,"Environment and Ambiance",,
"外国人游客",5,8195,"NA",,
"外地游客",5,8196,"NA",,
"外婆",5,8197,"Family/Children family/Friends",,
"多个品种的胡姬花",5,8198,"Sightseeing",,
"多个种类的野生动物",5,8199,"Sightseeing",,
"多半天",5,8200,"NA",,
"多大兴趣",5,8201,"NA",,
"多媒体资料",5,8202,"NA",,
"多巨蜥",5,8203,"Sightseeing",,
"多年来",5,8204,"NA",,
"多的话",5,8205,"NA",,
"多维系感情",5,8206,"NA",,
"多美歌地铁站",5,8207,"Transportation and Accessibility",,
"多美歌",5,8208,"Transportation and Accessibility",,
"多语言列车",5,8209,"Service",,1
"多钟",5,8210,"NA",,
"夜晚时分",5,8211,"NA",,
"夜晚灯光秀",5,8212,"Sightseeing",,
"夜晚的超级树",5,8213,"POI/Places",,
"夜景好看",5,8214,"Sightseeing",,
"夜景无敌",5,8215,"Sightseeing",,
"夜景超级",5,8216,"Sightseeing",,
"夜生活的人",5,8217,"Activities",,1
"夜生活的地方",5,8218,"POI/Places",,
"夜间光芒较弱",5,8219,"NA",,
"夜间动物园好玩",5,8220,"POI/Places",,
"夜间动物园的门票",5,8221,"Transportation and Accessibility",,
"夜间动物园门口",5,8222,"POI/Places",,
"夜风",5,8223,"Environment and Ambiance",,
"大一小两个鱼尾狮",5,8224,"Sightseeing",,
"大乘禅寺",5,8225,"POI/Places",,
"大人的心里",5,8226,"NA",,
"大型游乐场",5,8227,"Sightseeing",,
"大城市中心",5,8228,"NA",,
"大屏",5,8229,"NA",,
"大差距",5,8230,"NA",,
"大师的作品",5,8231,"Arts and Culture",,
"大必要",5,8232,"NA",,
"大朋友也可以",5,8233,"Family/Children family/Friends",,
"大气宏伟",5,8234,"Experience",,
"大牌商品",5,8235,"Shopping",,
"大玻璃",5,8236,"NA",,
"大白天",5,8237,"NA",,
"大红灯笼",5,8238,"NA",,
"大自然的兴趣",5,8239,"Sightseeing",,
"大自然的好地方",5,8240,"POI/Places",,
"大自然的清奇",5,8241,"Sightseeing",,
"大虾",5,8242,"F&B",,
"大观园",5,8243,"NA",,
"大都是",5,8244,"NA",,
"大问题",5,8245,"NA",,
"大鹦鹉",5,8246,"Sightseeing",,
"天亮",5,8247,"NA",,
"天气晴好",5,8248,"Environment and Ambiance",,
"天窗",5,8249,"NA",,
"天际",5,8250,"NA",,
"太空堡垒卡拉狄",5,8251,"Activities",,
"太阳大",5,8252,"Environment and Ambiance",,
"头部",5,8253,"NA",,
"奥山景区",5,8254,"POI/Places",,
"好几个地方",5,8255,"NA",,
"好几层楼高",5,8256,"NA",,
"好多年",5,8257,"NA",,
"好奇的很",5,8258,"NA",,
"好极了",5,8259,"Experience",,
"好玩点",5,8260,"Experience",,
"好看一点",5,8261,"Experience",,
"好莱坞大道等",5,8262,"Sightseeing",,
"好货",5,8263,"Shopping",,
"如有",5,8264,"NA",,
"妈祖娘娘",5,8265,"Arts and Culture",,
"妈祖庙",5,8266,"POI/Places",,
"妹子",5,8267,"NA",,
"妻子",5,8268,"Family/Children family/Friends",,
"娃儿",5,8269,"Family/Children family/Friends",,
"娱乐业的璀璨明珠",5,8270,"NA",,
"嬉水",5,8271,"Activities",,
"孙中山纪念馆",5,8272,"POI/Places",,
"学子",5,8273,"NA",,
"学校的建筑物",5,8274,"Sightseeing",,
"孩子三岁",5,8275,"Family/Children family/Friends",,
"孩子兴趣",5,8276,"Family/Children family/Friends",,
"孩子大点",5,8277,"Family/Children family/Friends",,
"孩子大",5,8278,"Family/Children family/Friends",,
"孩子很适合",5,8279,"Family/Children family/Friends",,
"孩子最好",5,8280,"Family/Children family/Friends",,
"它的主题",5,8281,"Sightseeing",,
"它的位置",5,8282,"Transportation and Accessibility",,
"它的文化",5,8283,"Arts and Culture",,
"它的过去",5,8284,"Arts and Culture",,
"安利",5,8285,"NA",,
"安古利亚",5,8286,"NA",,
"安静",5,8287,"NA",,
"完全不值得",5,8288,"Price",,
"宗教地标",5,8289,"Arts and Culture",,
"官员",5,8290,"NA",,
"官邸",5,8291,"NA",,
"宝便宜",5,8292,"Price",,
"宝地",5,8293,"POI/Places",,
"客人才可以",5,8294,"NA",,
"室内冷气",5,8295,"Environment and Ambiance",,
"室内展馆",5,8296,"Facilities",,
"室花园",5,8297,"Sightseeing",,
"家人再来",5,8298,"Family/Children family/Friends",,
"家具陈设",5,8299,"NA",,
"家里人",5,8300,"Family/Children family/Friends",,
"密码",5,8301,"NA",,
"密西西比河",5,8302,"NA",,
"密集恐惧症",5,8303,"NA",,
"对象",5,8304,"NA",,
"寺庙外观",5,8305,"NA",,
"寺庙的尖顶建筑物",5,8306,"NA",,
"小一点",5,8307,"NA",,
"小众景点",5,8308,"POI/Places",,
"小侄子",5,8309,"Family/Children family/Friends",,
"小动物近距离",5,8310,"Sightseeing",,
"小区",5,8311,"NA",,
"小卖部",5,8312,"Facilities",,
"小印度的地标",5,8313,"POI/Places",,
"小印度真的",5,8314,"POI/Places",,
"小印度附近",5,8315,"Transportation and Accessibility",,
"小可爱",5,8316,"NA",,
"小城市",5,8317,"NA",,
"小女孩",5,8318,"NA",,
"小姑娘",5,8319,"NA",,
"小孩儿",5,8320,"Family/Children family/Friends",,
"小孩大人",5,8321,"Family/Children family/Friends",,
"小孩子的好奇心",5,8322,"Family/Children family/Friends",,
"小孩子的心里",5,8323,"Family/Children family/Friends",,
"小孩来说",5,8324,"Family/Children family/Friends",,
"小孩的旅游景点",5,8325,"Family/Children family/Friends",,
"小孩老人",5,8326,"Family/Children family/Friends",,
"小宝贝",5,8327,"Family/Children family/Friends",,
"小工艺品",5,8328,"Shopping",,
"小推车",5,8329,"NA",,
"小摊小贩",5,8330,"Shopping",,
"小摊贩",5,8331,"Shopping",,
"小朋友的乐园",5,8332,"Family/Children family/Friends",,
"小朋友的天堂",5,8333,"Family/Children family/Friends",,
"小朋友高兴",5,8334,"Family/Children family/Friends",,
"小村子",5,8335,"NA",,
"小楼",5,8336,"NA",,
"小段路",5,8337,"Transportation and Accessibility",,
"小游戏",5,8338,"Activities",,
"小火车中文",5,8339,"Activities",,
"小燕子",5,8340,"Sightseeing",,
"小物件",5,8341,"Shopping",,
"小的岛",5,8342,"NA",,
"小的环球影城",5,8343,"POI/Places",,
"小票",5,8344,"Shopping",,
"小舟",5,8345,"NA",,
"小船漂流",5,8346,"Activities",,
"小螃蟹",5,8347,"F&B",,
"小费",5,8348,"Shopping",,
"小风",5,8349,"Environment and Ambiance",,
"小鱼尾狮像",5,8350,"Sightseeing",,
"小鸡",5,8351,"NA",,
"小鸭子",5,8352,"NA",,
"尔顿酒店门前的鱼尾狮公园",5,8353,"POI/Places",,
"就叫",5,8354,"NA",,
"层楼均有",5,8355,"NA",,
"层次",5,8356,"NA",,
"居住区",5,8357,"NA",,
"居民楼",5,8358,"NA",,
"展台",5,8359,"Facilities",,
"展览内容",5,8360,"Arts and Culture",,
"展览室",5,8361,"Facilities",,
"山上也有",5,8362,"NA",,
"山形墙交相辉映",5,8363,"NA",,
"山路",5,8364,"Transportation and Accessibility",,
"岁月时光",5,8365,"NA",,
"岔路",5,8366,"Transportation and Accessibility",,
"岗公园",5,8367,"Sightseeing",,
"岛上捷运",5,8368,"Transportation and Accessibility",,
"岛上的环球影城",5,8369,"POI/Places",,
"岛费用",5,8370,"Transportation and Accessibility",,
"巨大玻璃窗",5,8371,"NA",,
"巨幕",5,8372,"NA",,
"市中心不远",5,8373,"Transportation and Accessibility",,
"市内新加坡河畔鱼尾狮公园",5,8374,"POI/Places",,
"市内新加坡河畔",5,8375,"POI/Places",,
"帅气",5,8376,"NA",,
"常客",5,8377,"NA",,
"平米",5,8378,"NA",,
"平衡",5,8379,"NA",,
"年卡",5,8380,"Shopping",,1
"年底新加坡",5,8381,"NA",,
"年轻人的天堂",5,8382,"POI/Places",,
"幻彩",5,8383,"NA",,
"幼儿",5,8384,"Family/Children family/Friends",,
"幼童",5,8385,"Family/Children family/Friends",,
"广场附近",5,8386,"Transportation and Accessibility",,
"序幕",5,8387,"NA",,
"店名",5,8388,"Shopping",,
"店铺都是",5,8389,"Shopping",,
"店",5,8390,"Shopping",,
"庙街",5,8391,"NA",,
"座印度神庙",5,8392,"NA",,
"座城",5,8393,"NA",,
"座大伯公庙",5,8394,"POI/Places",,
"座寺院",5,8395,"NA",,
"座植物园",5,8396,"POI/Places",,
"座狮头鱼尾的石雕",5,8397,"Sightseeing",,
"座纪念碑",5,8398,"Sightseeing",,
"座老",5,8399,"NA",,
"座莱佛士爵士雕像",5,8400,"POI/Places",,
"座雕像",5,8401,"Arts and Culture",,
"座鱼尾狮塔",5,8402,"POI/Places",,
"廊免税店",5,8403,"Shopping",,
"建築",5,8404,"NA",,
"建议一早",5,8405,"NA",,
"建议第一天",5,8406,"NA",,
"开心极了",5,8407,"Experience",,
