address,block,coordinates,cuisine_type,dining_category,feature,index,meal,name,phonenumber,price,rating,rating_atmosphere,rating_food,rating_service,rating_value,review_number,special_diets
"302 Singapore #04-02, Singapore 239695 Singapore",Bukit Merah,"1.2866,103.82781",Asian,"[u'$$ - $$$, Asian']",Seating,7190,"Lunch, Dinner",Eighteen Chefs,tel:+65 6272 0961,,3,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,90 reviews,
"799 New Upper Changi Road #01-01 Bedok Point, Singapore 467351 Singapore", from East Coast Park,"1.32514,103.93225",Japanese,[u'Japanese'],Reservations,7191,,Hoshino Coffee,tel:+65 6284 1344,,3,,,,,3 reviews,
"31 Pagoda Street, Singapore 059190 Singapore",Outram,"1.28302,103.84494","Chinese, Asian, Contemporary","[u'$$ - $$$, Chinese, Asian, Contemporary']",,7192,"Lunch, Dinner",Crystal Jade,tel:+65 6224 0805,S$10 - S$50,3,,,,,2 reviews,
"Blk 205 Bedok North Street 1 Kopitiam, Singapore 460205 Singapore", from East Coast Park,"1.32615,103.93116",Chinese,[u'Chinese'],,7193,,NaNa Homemade Curry,tel:+65 9844 6169,,3,,,,,2 reviews,
"75 Airport Boulevard Crowne Plaza Changi Airport, Singapore 819664 Singapore",,"1.35871,103.98793","Bar, Asian, Pub, Singaporean","[u'Bar, Asian, Pub, Singaporean']",,7194,,Bar '75,tel:+65 6823 5300,,3,,,,,3 reviews,
"37 Duxton Hill, Singapore 089615 Singapore",Outram,"1.27847,103.84287",French,[u'French'],,7195,"Lunch, Dinner",Le Petit Cancale,,,3,,,,,3 reviews,
"59 Serangoon Garden Way Serangoon Garden Estate, Singapore 555955 Singapore",Serangoon,"1.36342,103.86567","Chinese, Seafood, Asian, Healthy, Soups, Singaporean","[u'$$ - $$$, Chinese, Seafood, Asian']",Reservations,7196,"Dinner, Lunch",Serangoon Gardens Pow Sing Restaurant,tel:+65 6282 7972,,3,,,,,11 reviews,
"64 Namly Place Shamrock Park, Singapore 267208 Singapore",Bukit Timah,"1.32397,103.79688",,[],,7197,Dinner,The Namly Club,,,3,,,,,3 reviews,
"201 Victoria Street Bugis+ #01-04, Bugis Plus, Singapore 188067 Singapore",Central Area/City Area,"1.29991,103.853806",Chinese,[u'Chinese'],,7198,,New Manlee,,,3,,,,,8 reviews,
"545 Orchard Road #01-01/02 Far East Shopping Centre, Singapore 048769 Singapore",Boulevard,"1.30539,103.8302","Bar, European, Asian, Pub, Singaporean","[u'$$ - $$$, Bar, European, Asian']",,7199,"Lunch, Drinks, After-hours, Dinner",Harry's Angullia Park,tel:+65 6838 0461,S$7 - S$28,3,,,,,11 reviews,
"252 North Bridge Road Raffles City Shopping Centre B1-58 Raffles City Mall, Singapore 179103 Singapore",City Hall,"1.29383,103.85333",Chinese,[u'Chinese'],,7200,,Liang Sandwich Bar,tel:+65 6255 0310,,3,,,,,4 reviews,
"2 Tampines Central 5 Century Square, Singapore 529509 Singapore",Tampines East,"1.35236,103.94377",Chinese,[u'Chinese'],,7201,,Lao Huo Tang,tel:+65 6260 4620,,3,,,,,4 reviews,
"611 Geylang Road S389550, Singapore 389550 Singapore",Aljunied,"1.31425,103.88713","Chinese, Seafood","[u'Chinese, Seafood']",,7202,"Lunch, Dinner",Kong Kee Seafood,tel:+65 6443 8221,,3,,,,,4 reviews,
"1 Fusionopolis Place Galaxis #01-25/26, Singapore 138522 Singapore",One North,"1.299967,103.7878",,[],,7203,"Lunch, Dinner",Pizza Smith,tel:+65 6253 2810,,3,,,,,6 reviews,
"78 Airport Boulevard, Singapore 819666 Singapore",,"1.36025,103.98928",,[],,7204,,Putien,,,3,,,,,2 reviews,
"11 Upper Circular Road, Singapore 058409 Singapore", from Merlion Park,"1.28853,103.84811","Italian, French, Bar, Pub, Wine Bar","[u'$$$$, Italian, French, Bar']",,7205,,La Terre,tel:+65 6532 1031,"S$25 - S$1,000",3,,,,,2 reviews,
"302 Tiong Bahru Road Tiong Bahru Plaza #02-113, Tiong Bahru Plaza, Singapore 168732 Singapore",Bukit Merah,"1.286131,103.8274",Asian,"[u'$, Asian']",,7206,"Lunch, Dinner",O Banh Mi,tel:+65 6352 8929,,3,,,,,10 reviews,
"21 Ghim Moh Road Ghim Moh Gardens, Singapore 270021 Singapore",Ghim Moh,"1.31028,103.78799",,[],,7207,,Enaq Prata Shop,tel:+65 6899 0842,,3,,,,,3 reviews,
Singapore Singapore,,,"Chinese, Contemporary","[u'Chinese, Contemporary']",,7208,"Lunch, Dinner",Space @ My Humble House,,,3,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,8 reviews,
"11 Bedok North Street 1 Heartbeat @ Bedok, Singapore 469662 Singapore",Bedok,"1.326433,103.93224",,[],,7209,,Gelato Works Bedok,,,3,,,,,3 reviews,
"10 Collyer Quay Ocean Financial Centre #B1-01, Ocean Financial Centre, Singapore 049315 Singapore",Central Area/City Area,"1.283028,103.85201",French,[u'French'],,7210,,Paul,tel:+65 6634 3093,,3,,,,,6 reviews,
"Verdun Road, Singapore Singapore",Little India,"1.31001,103.85614",,[],,7211,,Kaka Da Dhaba,,,3,,,,,2 reviews,
"8 Marina View Asia Square Tower 1 Asia Square Tower 1, #01-01, Singapore 018960 Singapore",Central Area/City Area,"1.27878,103.85111",,[u'$$ - $$$'],Reservations,7212,,Folks Collective,tel:+65 6443 9820,,3,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,13 reviews,
"23 Cuppage Road, Singapore 229453 Singapore",Somerset,"1.30193,103.84022",,[],,7213,Dinner,Moustachio,tel:+65 9625 2839,,3,,,,,3 reviews,
"810 Geylang Road City Plaza #05-02 City Plaza, Singapore 409286 Singapore",Geylang East,"1.3149,103.89345","Asian, Singaporean, Malaysian","[u'Asian, Singaporean, Malaysian']",,7214,,Poon Nah City Home Made Noodle,tel:+65 6741 4221,,3,,,,,3 reviews,
"26 Sin Ming Lane #01-116 Midview City, Singapore 573971 Singapore",Bishan,"1.35968,103.83372","Italian, Japanese, Southwestern, Asian","[u'$, Italian, Japanese, Southwestern']",,7215,,Caffe Zeppin,tel:+65 6262 1367,S$6 - S$19,3,,,,,3 reviews,
"11 Unity Street Robertson Walk Floor 01 Unit 18 29, Singapore 237995 Singapore",Robertson Quay,"1.29216,103.84161","Bar, Spanish, Pub","[u'Bar, Spanish, Pub']","Reservations, Seating, Serves Alcohol, Table Service",7216,"Lunch, Dinner, After-hours",Barraka Bar & Restaurant,,,3,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,32 reviews,
"23 Serangoon Central Nex #b1-38/39/40, Singapore 556083 Singapore",Serangoon,"1.35115,103.87268",Sushi,[u'Sushi'],,7217,,Sushi Express,,,3,,,,,12 reviews,
"68 Orchard Road Plaza Singapura B2-42, Plaza Singapura, Singapore 238839 Singapore",Museum,"1.30048,103.84491","Asian, Korean","[u'Asian, Korean']",,7218,,Isaac Toast Singapore,,,3,,,,,6 reviews,
"68 Orchard Road Plaza Singapura #03-02, Plaza Singapura, Singapore 238839 Singapore",Museum,"1.30048,103.84491","American, Asian, Singaporean","[u'American, Asian, Singaporean']",Reservations,7219,,Slappy Cakes,tel:+65 6738 7207,,3,,,,,2 reviews,
"32 Aljunied Road Union Trove, Singapore 389817 Singapore", from East Coast Park,"1.31476,103.88212",,[],,7220,,Penang Seafood Restaurant,,,3,,,,,3 reviews,
"People's Park Centre #03-32, Singapore 058357 Singapore",Outram,"1.285505,103.84385","Chinese, Asian, Singaporean","[u'$$ - $$$, Chinese, Asian, Singaporean']",,7221,,Xin Man Yuan Vegetarian Restaurant,tel:+65 6438 0048,S$6 - S$31,3,,,,,4 reviews,"Vegetarian Friendly, Vegan Options"
"799 Upper Changi Road #02-05/06 Bedok Point, Singapore 467351 Singapore",Bedok,"1.32514,103.93225","Asian, Korean","[u'Asian, Korean']",,7222,,Chir Chir Fusion Chicken Factory,,,3,,,,,5 reviews,
"270 Queen Street Albert Centre #01-55 Albert Centre Market & Food Centre, Singapore 180270 Singapore",Central Area/City Area,"1.3011,103.8541",,[],,7223,,Xin Xiang Gang Congee Centre Traditional Claypot Rice,tel:+65 9336 2179,,3,,,,,2 reviews,
"5 Dunlop Street #02-00, Singapore 209335 Singapore",Central Area/City Area,"1.304417,103.85417","Barbecue, Asian, Korean","[u'$$ - $$$, Barbecue, Asian, Korean']",,7224,"Lunch, Dinner",Korean Fusion BBQ,tel:+65 9232 2367,S$19 - S$31,3,ui_bubble_rating bubble_25,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,26 reviews,
"301 Upper Thomson Road Thomson Plaza #B1-07/08/21/22 United Square, Singapore 574408 Singapore",Moulmein,"1.35469,103.83098",Pizza,[u'Pizza'],,7225,,Pizza Hut,tel:+65 6250 8012,,3,,,,,3 reviews,
"205 Hougang Street 21 Heartland Mall- Kovan 21 #01-133 Heartland Mall, Singapore 530205 Singapore",Lorong Ah Soo,"1.35958,103.88523",Sushi,[u'Sushi'],,7226,"Lunch, Dinner",Sakae Sushi,tel:+65 6383 6127,,3,,,,,8 reviews,
"62-B Jalan Eunos, Singapore 419510 Singapore",Bedok,"1.32166,103.90545",Chinese,"[u'$, Chinese']",,7227,,Kim's Hokkien Mee,,,3,,,,,7 reviews,
"40 Lorong Mambong Holland Village Holland Village, Singapore 277695 Singapore",Holland Village,"1.311635,103.79439","Japanese, Sushi","[u'$$ - $$$, Japanese, Sushi']",,7228,Dinner,Kanpai Izakaya & Bar,tel:+65 6314 2368,S$3 - S$24,3,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,12 reviews,
"21 Amber Road # 03 Chinese Swimming Club 01, Singapore 439870 Singapore",Marine Parade,"1.30008,103.90046",Chinese,[u'Chinese'],,7229,Lunch,Tung Lok Signatures,tel:+65 6345 0111,,3,,,,,5 reviews,
"748 Yishun Street 72 Nee Soon Central Green 01-212, Singapore 760748 Singapore",Yishun,"1.427251,103.8332",,[],,7230,,Heng Hua Restaurant,tel:+65 6757 1762,,3,,,,,5 reviews,
"68 Pagoda Street Chinatown MRT station , NE4, Singapore 059227 Singapore",Outram,"1.28373,103.84391","Chinese, Seafood, Asian","[u'$$ - $$$, Chinese, Seafood, Asian']",,7231,"Lunch, Dinner, Brunch, After-hours, Drinks",Orchid Roast Fish,tel:+65 6221 6369,S$18 - S$100,3,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,13 reviews,
"9 Dempsey Rd, Singapore 247697 Singapore",Tanglin,"1.30341,103.81016","Seafood, International, Asian, Wine Bar, Soups, Singaporean","[u'Seafood, International, Asian, Wine Bar']",,7232,,Jones The Grocer,tel:+65 6476 1518,,3,,,,,6 reviews,
"1 Stadium Walk Kallang Theatre Kallang Wave Mall, #01-21, Singapore 397688 Singapore",Tanjong Rhu,"1.303325,103.87259",Indian,"[u'$, Indian, Vegetarian Friendly, Halal']",,7233,"Lunch, Dinner",My Briyani House,,,3,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,17 reviews,"Vegetarian Friendly, Halal"
"12 Smith Street China Town, Singapore 058926 Singapore",Outram,"1.282042,103.84464","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Table Service, Seating",7234,"Lunch, Dinner",Chuan Jiang Hao Zi,tel:+65 6225 1518,,3,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,18 reviews,
"2 Sentosa East Mall #01-30 Sentosa Gourmet Centre 3 Simei Street 6, Singapore 099049 Singapore",Tampines,"1.34244,103.95273",Turkish,[u'Turkish'],,7235,"Lunch, Dinner",Istanbul Gourmet,,,3,,,,,4 reviews,
"80 Marine Parade Road Parkway Parade Parkway Parade, Singapore 449269 Singapore",Marine Parade,"1.30107,103.90517",,[],,7236,"Lunch, Dinner",Yu Kee Duck And Noodle House,,,3,,,,,3 reviews,
"2 Jurong East Central 1 Jcube, Singapore 609731 Singapore",,"1.33322,103.7401",,[],,7237,,Ayam Penyet President,,,3,,,,,2 reviews,
"11 Jalan Tan Tock Seng #01-19 Tan Tock Seng Hospital, Singapore 308433 Singapore", from Orchard Road,"1.32153,103.84566",,[],,7238,"Breakfast, Lunch",The Salad Experience,tel:+65 6957 6728,,3,,,,,2 reviews,
"5 Stadium Walk Leisure Park Kallang, Singapore 397693 Singapore",Tanjong Rhu,"1.30241,103.87646","Italian, Japanese, Steakhouse","[u'Italian, Japanese, Steakhouse']",Reservations,7239,,Miryoku Bistro,tel:+65 6909 0908,,3,,,,,7 reviews,
"73A Ayer Rajah Crescent Ayer Rajah Food Centre I, Singapore 139957 Singapore",One North,"1.29723,103.78746",,[],,7240,"Lunch, Dinner",Soon Huat Bak Kut Teh,,,3,,,,,2 reviews,
"Blk 177 Toa Payoh Central, Singapore 310177 Singapore",Toa Payoh Central,"1.33392,103.84884","Chinese, Asian, Singaporean","[u'Chinese, Asian, Singaporean']",,7241,"Lunch, Dinner",Yuan Bak Kut Teh,,,3,,,,,2 reviews,
"24 Smith Street, Singapore 058938 Singapore",Outram,"1.28232,103.8444","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Seating, Table Service",7242,"Lunch, Dinner",Hunan Traditional Cuisine,tel:+65 6225 5968,,3,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,19 reviews,
"8 Shenton Way Axa Tower B1-24 AXA Tower, Singapore 068811 Singapore",Central Business District,"1.27575,103.8472",Chinese,"[u'$$ - $$$, Chinese']",Reservations,7243,"Lunch, Dinner",Polaris Gourmet,tel:+65 6220 6818,,3,,,,,8 reviews,
"4 Tampines Central 5 Tampines Mall #B1-02 Tampines Mall, Singapore 529510 Singapore",Tampines East,"1.35259,103.9447",Asian,[u'Asian'],"Reservations, Seating, Wheelchair Accessible, Table Service",7244,"Lunch, Dinner",Suki Ya,tel:+65 6337 9969,,3,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,31 reviews,
"43 Cuppage Road Cuppage Terrace, Singapore 229463 Singapore",Somerset,"1.30233,103.84034","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']","Reservations, Seating, Table Service",7245,"Lunch, Dinner",Shirokiya,tel:+65 6743 8323,,3,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,20 reviews,
"10 Sinaran Drive Square 2, Singapore 307506 Singapore",Moulmein,"1.3211,103.84439","Asian, Korean","[u'$$ - $$$, Asian, Korean']","Wheelchair Accessible, Seating, Parking Available, Street Parking, Wine and Beer, Accepts Mastercard, Accepts Visa, Takeout, Reservations, Serves Alcohol, Accepts Credit Cards, Table Service",7246,"Lunch, Dinner",Seoul Yummy,tel:+65 6397 6939,,3,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,40 reviews,
"21 Biopolis Road #01-05 Nucleos North Tower, Singapore 138567 Singapore",One North,"1.30145,103.7921","Indian, Chinese","[u'Indian, Chinese']",,7247,,Manchurian club,tel:+65 6266 6920,,3,,,,,6 reviews,
"382 Joo Chiat Road, Singapore 427622 Singapore",Marine Parade,"1.30782,103.9032",Seafood,[u'Seafood'],,7248,,Ocean Kingdom Seafood Restaurant,,,3,,,,,2 reviews,
"11 Rivervale Crescent Rivervale Mall #01-36 Rivervale Mall, Singapore 545082 Singapore",Sengkang,"1.39248,103.90451",American,[u'American'],,7249,"Lunch, Dinner",Kfc,tel:+65 6489 2771,,3,,,,,3 reviews,
"80 Marine Parade Road #03-26 Parkway Parade Parkway Parade, Singapore 449269 Singapore",Marine Parade,"1.301519,103.905304","Japanese, Sushi, Asian","[u'$$ - $$$, Japanese, Sushi, Asian']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Takeout, Table Service",7250,"Lunch, Dinner",Social Square,tel:+65 6348 7262,,3,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,45 reviews,
"794 Upper Bukit Timah Road, Singapore 678133 Singapore",Bukit Panjang,"1.37293,103.7633","Chinese, Seafood, Asian","[u'Chinese, Seafood, Asian']","Takeout, Seating, Reservations, Table Service",7251,Dinner,GA-Hock Seafood,tel:+65 6314 5725,,3,,,,,24 reviews,
"1 Maritime Square Harbourfront Centre HarbourFront Centre, Singapore 099253 Singapore",Bukit Merah,"1.26475,103.82016",Asian,[u'Asian'],,7252,,EAT.,tel:+65 6779 8980,,3,,,,,2 reviews,
"West coast Hwy, Singapore Singapore",Jurong East,"1.32258,103.7475",,[u'$'],,7253,,The Chicken Rice Shop,tel:+65 6376 9388,S$6 - S$21,3,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,8 reviews,
"No.18K, Jalan Abdul Samad, Singapore 80100 Singapore",Serangoon,"1.38388,103.8698",,[],,7254,Dinner,Anna's Kitchen,tel:+60 7-224 2168,,3,,,,,3 reviews,
"205 Hougang Street 21 Heartland Mall- Kovan 21 01-13 Heartland Mall, Singapore 530205 Singapore",Lorong Ah Soo,"1.35958,103.88523",American,[u'American'],,7255,,KFC,tel:+65 6285 0795,,3,,,,,3 reviews,
"1 Jalan Anak Bukit Bukit Timah Plaza Ste B2-FB1 Bukit Timah Plaza, Singapore 588996 Singapore",Anak Bukit,"1.33864,103.77854",,[],,7256,,Subway,tel:+65 6462 0810,,3,,,,,3 reviews,
"2 Orchard Turn Ion Orchard Suite B2-49, Singapore 238801 Singapore",Boulevard,"1.30408,103.83181",,[],,7257,"Lunch, Dinner",TCC The Connoisseur Concerto,tel:+65 6509 6106,,3,,,,,8 reviews,
"391 Orchard Road #04-27 Ngee Ann City Takashimaya S.C. Ngee Ann City, Singapore 238872 Singapore", from Orchard Road,"1.302824,103.83536",International,[u'International'],,7258,,Ma Maison,tel:+65 6734 4425,,3,,,,,8 reviews,
"3E River Valley Road #01-05 Clarke Quay, Singapore 179019 Singapore",Central Area/City Area,"1.290184,103.84675","Asian, Thai, Grill","[u'$$ - $$$, Asian, Thai, Grill']","Reservations, Seating, Table Service",7259,,Talay Thai,tel:+65 6337 1838,S$40 - S$100,3,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,52 reviews,
"728 Ang Mo Kio Ave 6 01-4200, Singapore 560728 Singapore",Ang Mo Kio,"1.37258,103.8457",,[],,7260,,Broadway Claypot Rice,tel:+65 9639 2589,,3,,,,,2 reviews,
"118 Rivervale Drive Rivervale Plaza #K1-26/27, Rivervale Plaza, Singapore 540118 Singapore",Sengkang,"1.38565,103.90223",Thai,[u'Thai'],,7261,,Boat Noodle Express,tel:+65 9068 8060,,3,,,,,4 reviews,
"1 Harbourfront Walk #02-128 Vivo City, Singapore 098585 Singapore",Bukit Merah,"1.263547,103.822426","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Takeout, Seating, Table Service",7262,"Lunch, Dinner",HK Kim Gary Restaurant,tel:+65 6376 8183,,3,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,50 reviews,
"181 Orchard Road Orchard Central #02-31/32 Orchard Central, Singapore 238896 Singapore",Somerset,"1.30076,103.83969",,[],,7263,"Lunch, Dinner",Cafe Mondo,tel:+65 6884 7510,,3,,,,,6 reviews,
"6 Eu Tong Sen Street The Central # 03 99 88, Singapore 059817 Singapore",Central Area/City Area,"1.28882,103.84662",,[u'$$ - $$$'],,7264,,Tom Ton,tel:+65 6327 7887,S$28 - S$35,3,,,,,9 reviews,
"6 Eu Tong Sen Street #04-63 the Central, Singapore 059817 Singapore",Central Area/City Area,"1.289361,103.84672","Seafood, Asian, Singaporean, Chinese","[u'$$ - $$$, Seafood, Asian, Singaporean']","Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",7265,Dinner,"No Signboard Seafood Restaurant, The Central",tel:+65 6221 9959,,3,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,142 reviews,
"822 Tampines Street 81 Tampines Grove, Singapore 520822 Singapore",Tampines,"1.34834,103.93436","Indian, Seafood, Thai","[u'Indian, Seafood, Thai']",,7266,,Al Hussain Restaurant,tel:+65 8646 2812,,3,,,,,3 reviews,
"302 Tiong Bahru Road Tiong Bahru Plaza #02-135 Tiong Bahru Plaza, Singapore 168732 Singapore",Bukit Merah,"1.28659,103.82696",,[],,7267,"Lunch, Dinner",Bangkok Jam,tel:+65 6250 3448,,3,,,,,4 reviews,
"2 Jurong East Street 21 Imm Building, Singapore 609601 Singapore",Toh Guan,"1.3349,103.74696",,[],,7268,,Cafe O,,,3,,,,,3 reviews,
"3 Temasek Boulevard Suntec City Mall #01-K35, Suntec City Mall, Singapore 038983 Singapore",Central Area/City Area,"1.29605,103.85865","Japanese, Fast food, Grill, Healthy","[u'Japanese, Fast food, Grill, Healthy']",,7269,,Grilllo,,,3,,,,,4 reviews,
"195 Upper Thomson Road Yew Lian Park, Singapore 574340 Singapore",Bishan,"1.35173,103.83522",,[],,7270,,Ming's Pub,tel:+65 6251 3187,,3.5,,,,,3 reviews,
"271 Bukit Timah Road Balmoral Plaza, Singapore 259708 Singapore",Central Area/City Area,"1.31643,103.83546",,[],,7271,,Bojangles,,,3.5,,,,,4 reviews,
"311 New Upper Changi Road Bedok Mall #B1-40, Bedok Mall, Singapore 467360 Singapore",Bedok,"1.32472,103.92892",,[u'$'],,7272,,Pho Street,,,3,,,,,9 reviews,
"604 Sembawang Road Sembawang Shopping Centre Ste #02-20A Sembawang Shopping Centre, Singapore 758459 Singapore",Sembawang,"1.44174,103.82448",,[],,7273,"Lunch, Dinner",La Pastificio - The Pasta Shop,tel:+65 9825 0065,,3,,,,,4 reviews,
"9 Bras Basah Road #01-02 Rendezvous Hotel Singapore, Singapore 189559 Singapore",Central Area/City Area,"1.29862,103.84919",,[],,7274,,Bao Today,tel:+65 6336 5258,,3,,,,,5 reviews,
"35 Lorong Mambong Holland Village, Singapore 277692 Singapore",Holland Village,"1.31172,103.79431","Bar, Pub","[u'$$ - $$$, Bar, Pub']","Reservations, Seating, Table Service",7275,,Tango Restaurant & Wine Bar,tel:+65 6463 7364,,3,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,25 reviews,
"313 Orchard Road 313 @ Somerset 01-28 313 Somerset, Singapore 238895 Singapore",Somerset,"1.30089,103.83843","Chinese, Asian, Cafe","[u'$$ - $$$, Chinese, Asian, Cafe']","Takeout, Seating, Table Service",7276,"Lunch, Breakfast, Dinner, Brunch",Central Hong Kong Cafe,tel:+65 6834 4277,,3,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_25,ui_bubble_rating bubble_30,34 reviews,
"1 Harbourfront Walk Vivo City Floor 1 Unit 99 # 01 98, Singapore 098585 Singapore",Bukit Merah,"1.263179,103.82303","Mediterranean, Spanish, European","[u'$$ - $$$, Mediterranean, Spanish, European']","Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Live Music",7277,"Lunch, Dinner, After-hours",Serenity Spanish Bar & Restaurant,tel:+65 6376 8185,,3,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_25,249 reviews,
