REVIEW_INDEX,OVERALL,ASPECTS,ASPECTS_POLARITIES,POLARITY_DIST: CONSUMPTION,POLARITY_DIST: ENVIRONMENT,POLARITY_DIST: F&B,POLARITY_DIST: HYGIENE,POLARITY_DIST: SAFETY,POLARITY_DIST: SERVICE,POLARITY_DIST: SHOPPING,POLARITY_DIST: SIGHTSEEING,POLARITY_DIST: TRANSPORTATION,ASP_NEG_RIO,ASP_NEU_RIO,ASP_POS_RIO,REV_NEG_RIO,REV_NEU_RIO,REV_POS_RIO,TOTAL_ASPECTS
629,POS,"[""花草"",""花草"",""花草""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
630,NEG,"[""胡姬花园"",""胡姬花"",""公园"",""人"",""人"",""人""]","[""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","4,0,1]","[0,0,0]",0.6666555557407376,0.0,0.3333277778703688,0.9999000099990001,0.0,0.0,6
631,POS,"[""散步"",""不需要门票"",""热带植物"",""非常"",""看""]","[""POS"",""POS"",""NEG"",""NEU"",""NEU""]","[0,0,1]","[0,1,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,1]","[0,0,0]",0.1999960000799984,0.3999920001599968,0.3999920001599968,0.0,0.0,0.9999000099990001,5
632,POS,"[""胡姬花园"",""环境"",""胡姬花"",""看的""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
633,POS,"[""直接买票"",""直接买票""]","[""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
634,POS,"[""大门"",""热带雨林的情"",""步行道和指示牌"",""漫步"",""花草"",""非常"",""花""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,1]",0.0,0.0,0.999985714489793,0.0,0.0,0.9999000099990001,7
635,POS,"[""植物园"",""花园""]","[""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
636,NEU,"[""花朵"",""植物园"",""花园""]","[""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.9999000099990001,0.0,3
637,,,,,,,,,,,,,,,,,,,
638,POS,"[""兰花园"",""花园"",""逛""]","[""POS"",""POS"",""NEU""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,1]","[0,0,0]",0.0,0.3333222225925802,0.6666444451851604,0.0,0.0,0.9999000099990001,3
639,POS,"[""植"",""园"",""漫步"",""景色"",""拍照留念"",""性价比"",""风景"",""风景"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,3]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,6]","[0,0,0]",0.0,0.0,0.999990909173553,0.0,0.0,0.9999000099990001,11
640,,,,,,,,,,,,,,,,,,,
641,,,,,,,,,,,,,,,,,,,
642,POS,"[""花卉"",""花卉""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
643,POS,"[""设计"",""植物园"",""胡姬花"",""花园"",""花园"",""植物"",""草坪"",""非常"",""非常"",""看""]","[""POS"",""NEG"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,7]","[0,0,0]",0.09999900000999991,0.0,0.8999910000899991,0.0,0.0,0.9999000099990001,10
644,POS,"[""<植物园"",""空气"",""植物园"",""植物园""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
645,POS,"[""植物园"",""看""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
646,NEG,"[""设"",""热带的植物"",""里面"",""植物"",""人""]","[""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","4,0,0]","[0,0,0]",0.7999840003199936,0.0,0.1999960000799984,0.9999000099990001,0.0,0.0,5
647,POS,"[""兰花儿"",""色彩"",""色彩""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
648,POS,"[""<景色"",""植物"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
649,POS,"[""植物园"",""地方""]","[""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.49997500124993743,0.0,0.49997500124993743,0.0,0.0,0.9999000099990001,2
650,NEG,"[""表""]","[""NEG""]","[1,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
651,NEG,"[""公园"",""兰花"",""热带植物"",""里面""]","[""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,1]","[0,0,0]",0.7499812504687383,0.0,0.24999375015624611,0.9999000099990001,0.0,0.0,4
652,POS,"[""植物园"",""植被"",""休闲"",""地方"",""非常""]","[""POS"",""POS"",""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
653,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
654,POS,"[""植物"",""地方"",""看花""]","[""POS"",""NEG"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,2]","[0,0,0]",0.3333222225925802,0.0,0.6666444451851604,0.0,0.0,0.9999000099990001,3
655,POS,"[""不用门票"",""大人"",""票""]","[""POS"",""POS"",""POS""]","[0,0,1]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
656,NEU,"[""休闲""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.9999000099990001,0.0,1
657,NEG,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.9999000099990001,0.0,0.0,0
658,POS,"[""公园"",""性价比"",""公园"",""景色"",""花花草草""]","[""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,4]","[0,0,0]",0.0,0.0,0.999980000399992,0.0,0.0,0.9999000099990001,5
659,NEG,"[""胡姬花园"",""胡姬花"",""比较"",""这里"",""看的"",""地""]","[""POS"",""POS"",""NEG"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[2,0,0]","[0,0,0]","[1,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.6666555557407376,0.0,0.3333277778703688,0.9999000099990001,0.0,0.0,6
660,POS,"[""兰花"",""空气"",""热带植物"",""植物""]","[""POS"",""POS"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","2,0,1]","[0,0,0]",0.49998750031249223,0.0,0.49998750031249223,0.0,0.0,0.9999000099990001,4
661,NEG,"[""花卉树木""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.9999000099990001,0.0,0.0,1
662,POS,"[""<植物园"",""铁过来"",""植物园里"",""牛车水""]","[""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,1]",0.0,0.0,0.9999750006249845,0.0,0.0,0.9999000099990001,4
663,NEG,"[""空气"",""热带植物"",""品种"",""兰花""]","[""POS"",""NEG"",""NEG"",""NEG""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","3,0,0]","[0,0,0]",0.7499812504687383,0.0,0.24999375015624611,0.9999000099990001,0.0,0.0,4
664,POS,"[""是兰花""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
665,POS,"[""<公园"",""鲜花"",""植物物"",""空气"",""这里"",""非常"",""非常"",""非常""]","[""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS"",""POS""]","[0,0,0]","[0,0,5]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,1]","0,0,1]","[0,0,0]",0.0,0.0,0.999987500156248,0.0,0.0,0.9999000099990001,8
666,POS,"[""内部环境"",""干净"",""干净""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,3]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
667,NEG,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.9999000099990001,0.0,0.0,0
668,POS,"[""花园城市"",""免费的"",""花园""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,3]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
669,POS,"[""人""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
670,POS,"[""看""]","[""NEU""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,1,0]","[0,0,0]",0.0,0.9999000099990001,0.0,0.0,0.0,0.9999000099990001,1
671,POS,"[""植"",""园景色"",""近大自然"",""空气"",""景色"",""植物"",""观赏""]","[""POS"",""POS"",""POS"",""POS"",""NEG"",""NEG"",""NEU""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","2,1,2]","[0,0,0]",0.28571020413994086,0.14285510206997043,0.5714204082798817,0.0,0.0,0.9999000099990001,7
672,POS,"[""环境"",""地方"",""非常""]","[""POS"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,2]","[0,0,0]",0.0,0.0,0.9999666677777407,0.0,0.0,0.9999000099990001,3
673,NEG,"[""热带植物""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
674,POS,"[""环境"",""地方"",""植物"",""观赏""]","[""POS"",""POS"",""NEG"",""NEU""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,1,2]","[0,0,0]",0.24999375015624611,0.24999375015624611,0.49998750031249223,0.0,0.0,0.9999000099990001,4
675,POS,"[""拍的照片"",""非常"",""非常"",""看""]","[""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,2]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,1]","[0,0,0]",0.24999375015624611,0.0,0.7499812504687383,0.0,0.0,0.9999000099990001,4
676,POS,[],[],"[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,0]","[0,0,0]",0.0,0.0,0.0,0.0,0.0,0.9999000099990001,0
677,NEU,"[""花草很"",""草"",""植物园"",""花草"",""植物"",""非常""]","[""POS"",""POS"",""POS"",""NEG"",""POS"",""POS""]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,1]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,3]","[0,0,0]",0.1666638889351844,0.0,0.8333194446759221,0.0,0.9999000099990001,0.0,6
678,POS,"[""植物"",""景色"",""近大自然"",""看起来"",""地方""]","[""POS"",""POS"",""POS"",""POS"",""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,4]","[0,0,0]",0.1999960000799984,0.0,0.7999840003199936,0.0,0.0,0.9999000099990001,5
679,POS,"[""<管理规划"",""植物""]","[""POS"",""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,1]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999500024998749,0.0,0.0,0.9999000099990001,2
680,POS,"[""花园""]","[""POS""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","0,0,1]","[0,0,0]",0.0,0.0,0.9999000099990001,0.0,0.0,0.9999000099990001,1
681,NEG,"[""逛""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
682,NEG,"[""植物园""]","[""NEG""]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","[0,0,0]","1,0,0]","[0,0,0]",0.9999000099990001,0.0,0.0,0.9999000099990001,0.0,0.0,1
