TEXT,COUNT,SENTIMENT_KEYWORD_AGG_INDEX,ASPECT_CATEGORY_NAME,COVID_RELATED,SENTIMENT_KEYWORD_AGG_INDEX2
菽庄花园美景,4,6142,POI/Places,NA,NA
意大利式,4,6144,NA,NA,NA
人次,4,6145,NA,NA,NA
宝物,4,6151,NA,NA,NA
菽庄花园巧妙,4,6153,POI/Places,NA,NA
一家老小,4,6155,Family/ Friends,NA,NA
事件,4,6156,NA,NA,NA
星黛,4,6157,NA,NA,NA
一天时间完全不够,4,6158,NA,NA,NA
心中奇,4,6159,NA,NA,NA
家人一起悠闲,4,6160,Family/ Friends,NA,NA
黄浦江全景,4,6163,POI/Places,NA,NA
家人小孩一起,4,6164,Family/ Friends,NA,NA
人力车,4,6165,Activities,NA,NA
实名,4,6166,NA,NA,NA
春夏,4,6169,NA,NA,NA
街道干净,4,6170,Environment and Ambiance,NA,NA
态度不好,4,6171,Service,NA,NA
晚上的灯光,4,6174,NA,NA,NA
要钱,4,6175,Price,NA,NA
表情,4,6176,NA,NA,NA
心意,4,6180,NA,NA,NA
景区面积大,4,6181,NA,NA,NA
龙头山,4,6183,POI/Places,NA,NA
黄浦江两岸夜景,4,6184,POI/Places,NA,NA
蔡廷锴等人,4,6188,NA,NA,NA
蔡元培,4,6189,NA,NA,NA
心愿公园,4,6190,POI/Places,NA,NA
想象力,4,6191,NA,NA,NA
晚上的灯光秀,4,6192,Activities,NA,NA
定能,4,6197,NA,NA,NA
安检严格,4,6199,Safety,NA,NA
晚上亮灯,4,6200,NA,NA,NA
彩蛋,4,6202,NA,NA,NA
一整天的场馆,4,6203,NA,NA,NA
必要景点,4,6205,POI/Places,NA,NA
很适合游客,4,6208,Experience,NA,NA
景区附近,4,6210,Transportation/Accessibility,NA,NA
家人小孩,4,6211,Family/ Friends,NA,NA
宝宝推车,4,6213,Facilities,NA,NA
安静满满的,4,6214,NA,NA,NA
西餐,4,6219,Food,NA,NA
一大群,4,6220,NA,NA,NA
黄昏爬上日光岩,4,6222,POI/Places,NA,NA
人类的朋友,4,6225,NA,NA,NA
很漂亮,4,6226,Experience,NA,NA
衣物,4,6228,NA,NA,NA
行为,4,6229,NA,NA,NA
它的地位,4,6230,NA,NA,NA
萧索,4,6231,NA,NA,NA
景区大门,4,6235,Transportation/Accessibility,NA,NA
五星,4,6236,NA,NA,NA
蜀汉时期,4,6237,NA,NA,NA
亲子一日游,4,6239,Family/ Friends,NA,NA
亚马逊,4,6242,NA,NA,NA
麦当劳,4,6243,Food,NA,NA
一楼的陈列馆,4,6250,POI/Places,NA,NA
高科技特种影院,4,6252,POI/Places,NA,NA
黄浦江岸,4,6253,POI/Places,NA,NA
高科技的东西,4,6256,NA,NA,NA
人山人海,4,6257,NA,NA,NA
了一球,4,6258,NA,NA,NA
カリブ,4,6260,NA,NA,NA
心心念念的大熊猫,4,6261,Sightseeing,NA,NA
想法,4,6264,NA,NA,NA
视野最好,4,6265,Sightseeing,NA,NA
普通散客,4,6268,NA,NA,NA
亲子感情,4,6270,Family/ Friends,NA,NA
亲子旅游,4,6271,Family/ Friends,NA,NA
明艳,4,6272,NA,NA,NA
春节假期,4,6275,NA,NA,NA
鹭江龙窟,4,6276,POI/Places,NA,NA
晚上灯光璀璨,4,6278,NA,NA,NA
普通动物园,4,6279,POI/Places,NA,NA
普通百姓,4,6281,NA,NA,NA
营房,4,6282,NA,NA,NA
思路,4,6283,NA,NA,NA
萌萌的熊猫,4,6284,Sightseeing,NA,NA
怕热,4,6285,NA,NA,NA
一楼的历史陈列馆,4,6288,POI/Places,NA,NA
很,4,6289,NA,NA,NA
待遇,4,6290,NA,NA,NA
鱼类,4,6291,NA,NA,NA
得很愉快,4,6292,Experience,NA,NA
安检门,4,6293,Safety,NA,NA
高科技的产品,4,6295,NA,NA,NA
形制,4,6296,NA,NA,NA
家里的孩子,4,6298,Family/ Friends,NA,NA
鼓浪屿美景,4,6299,POI/Places,NA,NA
得很周到,4,6300,Service,NA,NA
一句话,4,6301,NA,NA,NA
宇航天地,4,6303,NA,NA,NA
性质,4,6304,NA,NA,NA
魔鬼鱼,4,6305,Sightseeing,NA,NA
家里小朋友,4,6306,Family/ Friends,NA,NA
星战迷,4,6307,NA,NA,NA
鲨鱼,4,6308,Sightseeing,NA,NA
完美旅程,4,6309,NA,NA,NA
很适合孩子,4,6310,Family/ Friends,NA,NA
安检时间,4,6311,Safety,NA,NA
星星,4,6312,NA,NA,NA
了一顿,4,6315,NA,NA,NA
一分钱一分货,4,6318,Shopping,NA,NA
家里的小朋友,4,6320,Family/ Friends,NA,NA
黄龙洞,4,6322,POI/Places,NA,NA
悠哉,4,6323,NA,NA,NA
麻麻的体力 耐力,4,6324,Family/ Friends,NA,NA
观澜,4,6325,NA,NA,NA
鸭血粉丝汤很好,4,6326,Food,NA,NA
一天根本,4,6327,NA,NA,NA
人山人山人海,4,6328,Transportation/Accessibility,NA,NA
景区不算,4,6329,POI/Places,NA,NA
往下一层,4,6330,NA,NA,NA
是非,4,6331,NA,NA,NA
蜡像栩栩如生,4,6332,Sightseeing,NA,NA
大街上都,3,6333,NA,NA,NA
板桥站,3,6334,Transportation/Accessibility,NA,NA
旅行,3,6336,NA,NA,NA
塑像,3,6337,NA,NA,NA
西双版纳,3,6338,NA,NA,NA
杯清茶,3,6340,Food,NA,NA
大自然亲密,3,6341,NA,NA,NA
几种,3,6342,NA,NA,NA
这样的美景,3,6343,Sightseeing,NA,NA
双子塔,3,6344,NA,NA,NA
座风格迥异,3,6345,NA,NA,NA
夜色迷离,3,6347,NA,NA,NA
西子捧心,3,6349,NA,NA,NA
这时候,3,6350,NA,NA,NA
西子姑娘,3,6352,NA,NA,NA
石刻,3,6353,Sightseeing,NA,NA
这样的胜景,3,6354,Sightseeing,NA,NA
亲人,3,6355,Family/ Friends,NA,NA
个痛快,3,6356,Experience,NA,NA
晚上夜景特别漂亮,3,6358,Sightseeing,NA,NA
这样的地方,3,6359,POI/Places,NA,NA
旅馆,3,6364,NA,NA,NA
都是风景,3,6365,Sightseeing,NA,NA
成都的话,3,6366,NA,NA,NA
第二次鸦片战争,3,6367,NA,NA,NA
黄浦江两岸的各国,3,6368,POI/Places,NA,NA
黄浦江两岸的风光,3,6369,POI/Places,NA,NA
上海最好的地方,3,6370,POI/Places,NA,NA
三种,3,6372,NA,NA,NA
花海,3,6373,Sightseeing,NA,NA
后人认真,3,6375,NA,NA,NA
韵味的地方,3,6376,POI/Places,NA,NA
地方也有,3,6377,NA,NA,NA
杭州西湖风景区,3,6378,POI/Places,NA,NA
著名江南园林,3,6379,POI/Places,NA,NA
西方,3,6380,NA,NA,NA
西方列强,3,6381,NA,NA,NA
參觀,3,6382,Sightseeing,NA,NA
晚上游船,3,6383,Activities,NA,NA
不少老,3,6385,NA,NA,NA
外滩人,3,6386,POI/Places,NA,NA
花灯,3,6387,Sightseeing,NA,NA
孩子好,3,6388,Family/ Friends,NA,NA
顶峰,3,6389,NA,NA,NA
腊月,3,6390,NA,NA,NA
杭州都会,3,6391,NA,NA,NA
酌酌,3,6392,NA,NA,NA
这样的环境,3,6393,Environment and Ambiance,NA,NA
个游乐园,3,6395,POI/Places,NA,NA
出租车,3,6396,Transportation/Accessibility,NA,NA
宝贵时间,3,6398,NA,NA,NA
传说中的,3,6400,NA,NA,NA
旅游资源,3,6401,NA,NA,NA
夜生活,3,6402,Activities,NA,NA
第四批全国重点文物,3,6403,Arts & Culture,NA,NA
黄浦江畔美景,3,6404,POI/Places,NA,NA
冷门的景点,3,6407,POI/Places,NA,NA
凉亭,3,6408,Facilities,NA,NA
清水墙,3,6409,POI/Places,NA,NA
中国上海,3,6410,NA,NA,NA
特色的东西,3,6411,Shopping,NA,NA
不去外滩,3,6412,POI/Places,NA,NA
天人,3,6415,NA,NA,NA
上海浦东新区陆家嘴,3,6416,NA,NA,NA
位置非常好,3,6417,Transportation/Accessibility,NA,NA
灯光秀不错,3,6418,Activities,NA,NA
天儿,3,6419,NA,NA,NA
清末民初,3,6420,NA,NA,NA
晃晃悠悠,3,6422,NA,NA,NA
西湖时,3,6423,POI/Places,NA,NA
日景夜景,3,6424,Sightseeing,NA,NA
特色的小吃,3,6425,Food,NA,NA
外滩南起延安,3,6426,Transportation/Accessibility,NA,NA
位置不错,3,6427,Transportation/Accessibility,NA,NA
大马路上,3,6428,Transportation/Accessibility,NA,NA
半山腰,3,6429,NA,NA,NA
真的景色宜人,3,6430,Sightseeing,NA,NA
米饭,3,6433,Food,NA,NA
晚上一整天,3,6435,NA,NA,NA
特色的小店,3,6436,Shopping,NA,NA
小时候的梦想,3,6437,NA,NA,NA
轿车,3,6438,Transportation/Accessibility,NA,NA
不去的话,3,6441,NA,NA,NA
重要意义,3,6442,NA,NA,NA
浙江省会杭州市西湖风景区南岸,3,6443,POI/Places,NA,NA
周岁,3,6444,Family/ Friends,NA,NA
建议一定,3,6445,NA,NA,NA
拍出的照片,3,6446,NA,NA,NA
特别长,3,6447,NA,NA,NA
男女朋友,3,6448,Family/ Friends,NA,NA
周末时,3,6449,NA,NA,NA
建议南门,3,6451,Transportation/Accessibility,NA,NA
周末的下午,3,6452,NA,NA,NA
男女老幼,3,6453,NA,NA,NA
建议夏天,3,6454,NA,NA,NA
来的时节,3,6455,Environment and Ambiance,NA,NA
重要的景点,3,6456,POI/Places,NA,NA
成都地铁,3,6457,Transportation/Accessibility,NA,NA
春花烂漫,3,6459,Sightseeing,NA,NA
住宅,3,6460,NA,NA,NA
外滩景色不错,3,6461,POI/Places,NA,NA
一席之地,3,6462,NA,NA,NA
来临,3,6463,NA,NA,NA
特殊情况,3,6464,NA,NA,NA
国际化大都市大,3,6465,NA,NA,NA
很像,3,6466,NA,NA,NA
万年,3,6467,NA,NA,NA
车费,3,6468,Transportation/Accessibility,NA,NA
建议上午,3,6469,NA,NA,NA
中国人的智慧,3,6470,NA,NA,NA
冬雪,3,6473,Environment and Ambiance,NA,NA
车次,3,6474,Transportation/Accessibility,NA,NA
车位,3,6475,Facilities,NA,NA
景点名称,3,6476,POI/Places,NA,NA
旧上海时期的金融中心,3,6477,POI/Places,NA,NA
真像,3,6478,NA,NA,NA
电车,3,6481,Transportation/Accessibility,NA,NA
索尼,3,6482,NA,NA,NA
辈子,3,6483,NA,NA,NA
黄埔公园,3,6485,POI/Places,NA,NA
人潮人,3,6486,NA,NA,NA
不夜城,3,6488,NA,NA,NA
堆人,3,6489,NA,NA,NA
杭州的市长,3,6490,NA,NA,NA
眼开阔,3,6492,NA,NA,NA
醉美,3,6493,NA,NA,NA
千里,3,6494,NA,NA,NA
眼前一亮,3,6495,Experience,NA,NA
一定都是用心,3,6496,NA,NA,NA
京城三月,3,6498,NA,NA,NA
火锅串串,3,6499,Food,NA,NA
等这次疫情,3,6500,Safety,1,NA
心宽神怡,3,6501,Experience,NA,NA
无锡,3,6502,NA,NA,NA
近代西方式,3,6503,NA,NA,NA
花瓣漫天,3,6504,Sightseeing,NA,NA
等快,3,6505,NA,NA,NA
西泠印社,3,6506,POI/Places,NA,NA
成都特色,3,6507,Arts & Culture,NA,NA
等两个小时,3,6508,NA,NA,NA
等人,3,6510,NA,NA,NA
堤柳,3,6511,NA,NA,NA
上海本地人,3,6513,NA,NA,NA
恋人,3,6514,Family/ Friends,NA,NA
玉垒关,3,6515,POI/Places,NA,NA
暑假学生,3,6516,NA,NA,NA
故宫紫禁城,3,6517,POI/Places,NA,NA
小段,3,6518,NA,NA,NA
晚上夜,3,6519,NA,NA,NA
夜景迷人,3,6520,Sightseeing,NA,NA
西楼,3,6521,NA,NA,NA
流光溢彩,3,6522,NA,NA,NA
迎春花,3,6523,Sightseeing,NA,NA
拍个够,3,6524,NA,NA,NA
落在河面,3,6525,NA,NA,NA
达人,3,6527,NA,NA,NA
辽代,3,6528,NA,NA,NA
周六周日,3,6529,NA,NA,NA
几个游客,3,6531,NA,NA,NA
三分钟,3,6533,NA,NA,NA
花草,3,6534,Sightseeing,NA,NA
边拍,3,6535,NA,NA,NA
半天队,3,6536,Transportation/Accessibility,NA,NA
大雪,3,6537,Environment and Ambiance,NA,NA
人特别,3,6538,NA,NA,NA
中华文明,3,6539,Arts & Culture,NA,NA
实至名归,3,6540,NA,NA,NA
真的让人,3,6545,Experience,NA,NA
流星雨,3,6547,NA,NA,NA
眼下,3,6549,NA,NA,NA
晚上亮灯时,3,6550,NA,NA,NA
旅游真的,3,6551,NA,NA,NA
流程,3,6552,NA,NA,NA
上海标志性的景点,3,6554,POI/Places,NA,NA
延安西路,3,6555,Transportation/Accessibility,NA,NA
位子,3,6556,Facilities,NA,NA
周一故宫,3,6557,POI/Places,NA,NA
落日,3,6559,Environment and Ambiance,NA,NA
预算,3,6560,Shopping,NA,NA
旅游纪念品,3,6561,Shopping,NA,NA
刺激性,3,6562,NA,NA,NA
古戏台,3,6564,NA,NA,NA
水清澈,3,6566,NA,NA,NA
价票,3,6569,Transportation/Accessibility,NA,NA
大年初四,3,6570,NA,NA,NA
价贵,3,6571,Price,NA,NA
北方,3,6573,NA,NA,NA
屈辱,3,6574,NA,NA,NA
都一处,3,6575,NA,NA,NA
江边美景,3,6577,Sightseeing,NA,NA
现在的步行街,3,6579,Transportation/Accessibility,NA,NA
古典式,3,6581,NA,NA,NA
江滩,3,6582,NA,NA,NA
现在这种,3,6583,NA,NA,NA
黄金周,3,6584,NA,NA,NA
游客不少,3,6586,Transportation/Accessibility,NA,NA
北京众多,3,6587,NA,NA,NA
江南著名,3,6588,NA,NA,NA
上海外滩十里长廊,3,6589,POI/Places,NA,NA
以后感觉,3,6590,NA,NA,NA
才来,3,6591,NA,NA,NA
艺术珍品,3,6592,Arts & Culture,NA,NA
水煮鱼,3,6593,Food,NA,NA
校门,3,6594,Transportation/Accessibility,NA,NA
上海市著名的商业街,3,6595,Shopping,NA,NA
部电影,3,6596,NA,NA,NA
行人多,3,6597,NA,NA,NA
江泽民主席亲笔,3,6598,NA,NA,NA
青岛,3,6599,NA,NA,NA
琉璃顶,3,6600,NA,NA,NA
票直接,3,6601,Transportation/Accessibility,NA,NA
新中国,3,6602,NA,NA,NA
景色无敌,3,6603,Sightseeing,NA,NA
大感觉,3,6604,NA,NA,NA
吃穿,3,6605,NA,NA,NA
世界任,3,6606,NA,NA,NA
滴水,3,6609,NA,NA,NA
两个老人,3,6610,NA,NA,NA
壶茶,3,6611,Food,NA,NA
薄雾,3,6612,Environment and Ambiance,NA,NA
植被众多,3,6616,Sightseeing,NA,NA
山面海,3,6617,NA,NA,NA
空气清新舒适,3,6618,Environment and Ambiance,NA,NA
沉淀,3,6619,NA,NA,NA
上海味道,3,6620,Food,NA,NA
靓丽色彩,3,6621,NA,NA,NA
座世界,3,6622,NA,NA,NA
景色独特,3,6623,Sightseeing,NA,NA
地址信息,3,6624,Transportation/Accessibility,NA,NA
色彩丰富,3,6625,NA,NA,NA
整体给人和谐温馨的感觉,3,6626,Experience,NA,NA
行李箱,3,6627,NA,NA,NA
新冠疫情,3,6628,Safety,1,NA
人多时,3,6630,NA,NA,NA
大排档,3,6631,Food,NA,NA
都城,3,6632,NA,NA,NA
吃住,3,6633,NA,NA,NA
世界各国,3,6634,NA,NA,NA
树木茂盛,3,6636,Sightseeing,NA,NA
水池,3,6638,Sightseeing,NA,NA
汤包,3,6639,Food,NA,NA
所在的山峰,3,6640,NA,NA,NA
新娘,3,6641,NA,NA,NA
部分区域,3,6642,NA,NA,NA
雨后春笋,3,6643,NA,NA,NA
小礼品,3,6644,Service,NA,NA
在手机上,3,6647,NA,NA,NA
性价比】,3,6650,Price,NA,NA
性别,3,6651,NA,NA,NA
道具,3,6652,NA,NA,NA
节假日高峰期,3,6653,NA,NA,NA
世贸中心等,3,6655,POI/Places,NA,NA
地上,3,6657,NA,NA,NA
人文景观,3,6658,Arts & Culture,NA,NA
那年,3,6660,NA,NA,NA
山人,3,6661,NA,NA,NA
普通门票,3,6662,Transportation/Accessibility,NA,NA
北京景点,3,6666,POI/Places,NA,NA
夏日,3,6667,NA,NA,NA
节假日的时候,3,6668,NA,NA,NA
北京植物园,3,6669,POI/Places,NA,NA
节假日的话,3,6671,NA,NA,NA
得很近,3,6673,Transportation/Accessibility,NA,NA
科学的殿堂,3,6675,NA,NA,NA
蛋糕,3,6676,Food,NA,NA
山巅,3,6677,NA,NA,NA
上海市中心黄浦区的黄浦江畔,3,6678,POI/Places,NA,NA
古老气息,3,6679,Experience,NA,NA
科学家,3,6680,NA,NA,NA
在外滩附近,3,6681,Transportation/Accessibility,NA,NA
私人,3,6683,NA,NA,NA
汇丰银行大楼,3,6684,NA,NA,NA
可惜天气,3,6686,Environment and Ambiance,NA,NA
汉语,3,6687,NA,NA,NA
雨季,3,6689,Environment and Ambiance,NA,NA
蝙蝠,3,6690,NA,NA,NA
北京皇家园林,3,6691,POI/Places,NA,NA
北京城里,3,6692,NA,NA,NA
选项,3,6693,NA,NA,NA
古时候,3,6694,NA,NA,NA
叫声,3,6695,NA,NA,NA
水系,3,6696,NA,NA,NA
世界的外滩,3,6698,POI/Places,NA,NA
整点,3,6699,NA,NA,NA
东方明珠的夜景,3,6700,POI/Places,NA,NA
文青,3,6701,NA,NA,NA
上海市的市中心,3,6702,NA,NA,NA
北京天安门附近,3,6703,Transportation/Accessibility,NA,NA
北京市海淀区,3,6705,NA,NA,NA
北京的标志性景点,3,6706,POI/Places,NA,NA
地下,3,6709,NA,NA,NA
山丘,3,6710,NA,NA,NA
文化历史,3,6711,Arts & Culture,NA,NA
上海外滩真的,3,6712,POI/Places,NA,NA
桌上,3,6713,NA,NA,NA
价格亲民,3,6714,Price,NA,NA
庙宇,3,6715,NA,NA,NA
大城市的感觉,3,6716,NA,NA,NA
文化内涵,3,6717,Arts & Culture,NA,NA
大区域,3,6718,NA,NA,NA
黑夜,3,6719,NA,NA,NA
文物古迹,3,6721,Arts & Culture,NA,NA
璀璨的明珠,3,6723,NA,NA,NA
外地来的游客,3,6724,NA,NA,NA
数量多,3,6725,NA,NA,NA
街市,3,6726,NA,NA,NA
前世今生,3,6728,NA,NA,NA
上海旧,3,6732,NA,NA,NA
上海时,3,6733,NA,NA,NA
总店,3,6734,Shopping,NA,NA
旅游地点,3,6735,POI/Places,NA,NA
旅游大巴,3,6736,Transportation/Accessibility,NA,NA
黄浦江畔景色优美,3,6737,POI/Places,NA,NA
模特,3,6738,NA,NA,NA
效果一般,3,6739,Experience,NA,NA
伟人,3,6740,NA,NA,NA
我国古代,3,6741,NA,NA,NA
面的,3,6742,NA,NA,NA
上海万国,3,6743,NA,NA,NA
上海不来看下外滩真的,3,6745,POI/Places,NA,NA
前几天,3,6746,NA,NA,NA
上海旅游胜地,3,6747,NA,NA,NA
非常适合晚上,3,6748,Experience,NA,NA
自驾车,3,6749,Transportation/Accessibility,NA,NA
上海旅游目的地,3,6751,NA,NA,NA
硬件,3,6752,Facilities,NA,NA
外滩万国建筑群,3,6753,POI/Places,NA,NA
以前多,3,6754,NA,NA,NA
港口,3,6756,Transportation/Accessibility,NA,NA
前排,3,6759,NA,NA,NA
砖雕,3,6760,NA,NA,NA
旅游上海,3,6761,NA,NA,NA
砖石,3,6763,NA,NA,NA
上海一览,3,6764,NA,NA,NA
环境干净,3,6765,Environment and Ambiance,NA,NA
陈毅广场,3,6766,NA,NA,NA
初春时节,3,6767,NA,NA,NA
面貌,3,6768,NA,NA,NA
初雪,3,6769,Environment and Ambiance,NA,NA
石板路,3,6770,NA,NA,NA
名录,3,6773,NA,NA,NA
笔记,3,6774,NA,NA,NA
环境保护,3,6776,Environment and Ambiance,NA,NA
花期,3,6777,Sightseeing,NA,NA
用途,3,6778,NA,NA,NA
人流大,3,6780,Transportation/Accessibility,NA,NA
小米,3,6781,NA,NA,NA
十里长廊,3,6782,Facilities,NA,NA
花木,3,6783,Sightseeing,NA,NA
蓝天白云的时候,3,6784,NA,NA,NA
用户,3,6785,NA,NA,NA
座桥,3,6786,Facilities,NA,NA
名堂,3,6787,NA,NA,NA
法国古典式,3,6788,NA,NA,NA
旅游气息,3,6789,NA,NA,NA
陈毅,3,6790,NA,NA,NA
这段路,3,6792,NA,NA,NA
自拍杆,3,6793,NA,NA,NA
岛内,3,6794,NA,NA,NA
旅游的好去处,3,6796,POI/Places,NA,NA
用处,3,6797,NA,NA,NA
这次翻出,3,6799,NA,NA,NA
伟大智慧,3,6801,NA,NA,NA
旅游的人,3,6802,NA,NA,NA
旅游的地方,3,6803,POI/Places,NA,NA
教学,3,6804,NA,NA,NA
人 淡季,3,6805,NA,NA,NA
蓝色,3,6806,NA,NA,NA
古今,3,6807,NA,NA,NA
上海必须的地方,3,6808,NA,NA,NA
立春,3,6809,NA,NA,NA
河堤,3,6810,NA,NA,NA
上海总会,3,6812,NA,NA,NA
黄浦江真的,3,6813,POI/Places,NA,NA
非常好的旅游去处,3,6814,POI/Places,NA,NA
岁月静好,3,6816,Experience,NA,NA
都是小,3,6818,NA,NA,NA
上海文化,3,6819,Arts & Culture,NA,NA
上海冶金设计院,3,6820,POI/Places,NA,NA
不错呦,3,6823,Experience,NA,NA
薄怨,3,6825,NA,NA,NA
景点都是,3,6826,NA,NA,NA
沧桑巨变,3,6827,NA,NA,NA
学生证半价,3,6828,Transportation/Accessibility,NA,NA
都是冬天,3,6829,NA,NA,NA
黄浦江蓝,3,6831,POI/Places,NA,NA
大桥,3,6832,Facilities,NA,NA
新芽,3,6833,NA,NA,NA
古代劳动人民智慧的结晶,3,6834,Arts & Culture,NA,NA
标志性旅游景点,3,6835,POI/Places,NA,NA
以前的时候,3,6836,NA,NA,NA
广州的广州塔,3,6837,POI/Places,NA,NA
标志性地点,3,6838,POI/Places,NA,NA
一大特色,3,6839,Arts & Culture,NA,NA
神州大地,3,6840,NA,NA,NA
标志性地标,3,6841,POI/Places,NA,NA
北海北站,3,6843,Transportation/Accessibility,NA,NA
各色,3,6844,NA,NA,NA
国内好玩的地方,3,6845,NA,NA,NA
国内外,3,6847,NA,NA,NA
现今,3,6849,NA,NA,NA
舍利,3,6850,NA,NA,NA
上海旅游景点,3,6851,POI/Places,NA,NA
水多,3,6852,NA,NA,NA
剧院,3,6853,NA,NA,NA
大上海市的著名景点,3,6854,POI/Places,NA,NA
晚上的夜景特别,3,6855,Sightseeing,NA,NA
某地,3,6856,NA,NA,NA
生态系统,3,6857,Environment and Ambiance,NA,NA
漫天,3,6858,NA,NA,NA
优惠门票,3,6859,Transportation/Accessibility,NA,NA
大上海夜景,3,6860,Sightseeing,NA,NA
大上海外滩,3,6861,POI/Places,NA,NA
榆叶梅,3,6862,Sightseeing,NA,NA
远景,3,6863,Sightseeing,NA,NA
方式不错,3,6864,NA,NA,NA
上海人民,3,6865,NA,NA,NA
战疫,3,6866,Safety,1,NA
两张,3,6867,NA,NA,NA
战火,3,6868,NA,NA,NA
不错 风景优美,3,6869,Sightseeing,NA,NA
大海的声音,3,6870,NA,NA,NA
人从众,3,6871,NA,NA,NA
衣服鞋子,3,6872,NA,NA,NA
河边,3,6873,NA,NA,NA
国家重点文物,3,6874,Arts & Culture,NA,NA
现代主义,3,6876,NA,NA,NA
社区,3,6877,NA,NA,NA
两条路,3,6878,NA,NA,NA
生态,3,6879,Environment and Ambiance,NA,NA
现代感,3,6880,NA,NA,NA
现代大都市,3,6881,NA,NA,NA
现代大,3,6882,NA,NA,NA
两次上海,3,6883,NA,NA,NA
畅春园,3,6884,POI/Places,NA,NA
灯光辉煌,3,6885,NA,NA,NA
故宫最近,3,6886,POI/Places,NA,NA
最后一天,3,6887,NA,NA,NA
金秋十月,3,6888,NA,NA,NA
牌匾,3,6889,NA,NA,NA
上海经济,3,6891,NA,NA,NA
故宫以后,3,6893,POI/Places,NA,NA
每天游人如织,3,6894,Transportation/Accessibility,NA,NA
点人,3,6895,NA,NA,NA
上海经典,3,6897,NA,NA,NA
长一段时间,3,6898,NA,NA,NA
老宅子,3,6899,NA,NA,NA
老字号铺面,3,6900,NA,NA,NA
异国风情,3,6901,Arts & Culture,NA,NA
步行几百米,3,6902,Transportation/Accessibility,NA,NA
商行,3,6904,Shopping,NA,NA
中国著名的历史文化街区,3,6905,POI/Places,NA,NA
成了网红,3,6907,NA,NA,NA
金牛,3,6909,NA,NA,NA
小吃的地方,3,6910,Food,NA,NA
喜鹊,3,6911,Sightseeing,NA,NA
上海的一大特色景点,3,6912,POI/Places,NA,NA
时天气,3,6913,NA,NA,NA
盖满章,3,6914,NA,NA,NA
闽南,3,6916,NA,NA,NA
评分,3,6917,NA,NA,NA
兜里,3,6918,NA,NA,NA
公司大楼,3,6919,NA,NA,NA
挤人,3,6920,Experience,NA,NA
中国骄傲,3,6921,NA,NA,NA
景区知识,3,6922,NA,NA,NA
引得游人,3,6923,NA,NA,NA
经济实力,3,6924,NA,NA,NA
景区真的,3,6925,POI/Places,NA,NA
豫园的景色好,3,6926,POI/Places,NA,NA
当地小吃,3,6927,NA,NA,NA
病毒的,3,6928,Safety,1,NA
南起,3,6930,NA,NA,NA
公园南门,3,6931,Transportation/Accessibility,NA,NA
英法等国,3,6934,NA,NA,NA
一般都是,3,6935,NA,NA,NA
茶楼,3,6937,Food,NA,NA
家人孩子一起,3,6938,Family/ Friends,NA,NA
闹市中的,3,6939,NA,NA,NA
的很清楚,3,6940,NA,NA,NA
趣味性不错,3,6945,Experience,NA,NA
飞檐,3,6946,NA,NA,NA
小吃种类,3,6947,Food,NA,NA
春柳,3,6948,NA,NA,NA
步骤,3,6950,NA,NA,NA
门票 亮点特色,3,6951,Transportation/Accessibility,NA,NA
照壁,3,6952,Sightseeing,NA,NA
当天天气,3,6953,Environment and Ambiance,NA,NA
形势,3,6956,NA,NA,NA
排好长,3,6957,Transportation/Accessibility,NA,NA
外滩的夜晚,3,6958,POI/Places,NA,NA
放暑假,3,6959,NA,NA,NA
熊猫邮局,3,6960,POI/Places,NA,NA
公里长的外滩,3,6961,POI/Places,NA,NA
光彩照人,3,6962,NA,NA,NA
中国的经济中心,3,6963,NA,NA,NA
美的很,3,6964,Experience,NA,NA
中国的皇家园林,3,6965,POI/Places,NA,NA
市区不算远,3,6967,Transportation/Accessibility,NA,NA
好久不去,3,6968,NA,NA,NA
家里云,3,6969,NA,NA,NA
美的景致,3,6970,Sightseeing,NA,NA
中国的标志性,3,6971,NA,NA,NA
天空湛蓝,3,6975,NA,NA,NA
天空灰蒙蒙,3,6976,NA,NA,NA
疫情特殊,3,6977,Safety,1,NA
海上日出,3,6978,Environment and Ambiance,NA,NA
美哉,3,6980,Experience,NA,NA
湖水平静,3,6981,Sightseeing,NA,NA
情绪,3,6982,NA,NA,NA
光线,3,6984,NA,NA,NA
最近一次,3,6985,NA,NA,NA
盖章本,3,6988,NA,NA,NA
一览大,3,6989,NA,NA,NA
风韵,3,6990,Experience,NA,NA
也有条件,3,6991,NA,NA,NA
线直达,3,6992,Transportation/Accessibility,NA,NA
首都北京,3,6993,NA,NA,NA
豪华大气,3,6994,Experience,NA,NA
巴蜀文化,3,6996,Arts & Culture,NA,NA
盛景,3,6999,NA,NA,NA
公车,3,7000,Transportation/Accessibility,NA,NA
深秋,3,7002,NA,NA,NA
历史景点,3,7003,POI/Places,NA,NA
有钱人,3,7006,NA,NA,NA
门票的景点,3,7007,Transportation/Accessibility,NA,NA
往事,3,7008,NA,NA,NA
的时候人多,3,7009,Transportation/Accessibility,NA,NA
垂柳,3,7010,Sightseeing,NA,NA
故事丰富,3,7011,NA,NA,NA
负盛名,3,7012,NA,NA,NA
对你,3,7013,NA,NA,NA
贵 种类丰富 好吃,3,7014,Food,NA,NA
海景,3,7015,Sightseeing,NA,NA
海棠花溪,3,7016,Sightseeing,NA,NA
明嘉靖年间,3,7017,NA,NA,NA
影子,3,7018,NA,NA,NA
